USER_NUM,MOVIE_NUM,watch_time(min),watch_day,watch_seq
4918,6405,16,20210309,1
4918,6405,1,20210309,2
4918,6405,10,20210310,1
4918,6405,44,20210311,1
4918,7340,1,20210313,1
4918,11819,1,20210314,1
4918,12954,1,20210314,2
4918,14274,1,20210317,1
4918,9110,1,20210319,1
4918,14250,1,20210320,1
4918,9110,116,20210321,1
4920,4108,1,20210317,1
4920,13282,1,20210317,2
4920,14274,1,20210317,3
4920,9110,1,20210319,1
4920,6497,1,20210324,1
4920,5042,2,20210324,2
4920,12932,1,20210324,3
4920,7606,2,20210324,4
4922,11738,59,20210303,1
4922,11738,1,20210303,2
4922,11738,36,20210304,1
4922,2198,90,20210306,1
4922,2198,1,20210306,2
4922,11738,24,20210306,3
4922,11738,53,20210315,1
4927,8970,13,20210309,1
4927,8970,9,20210324,1
4927,11037,87,20210327,1
4927,11037,87,20210328,1
4928,14380,1,20210321,1
4928,13230,92,20210328,1
4929,7874,2,20210313,1
4929,5991,14,20210313,2
4929,7211,10,20210320,1
4929,7874,9,20210320,2
4929,10789,4,20210320,3
4929,5991,3,20210320,4
4929,10789,5,20210323,1
4929,3620,13,20210401,1
4929,10789,7,20210401,2
4929,5038,7,20210401,3
4930,1616,143,20210313,1
4931,578,98,20210319,1
4931,7251,103,20210319,2
4931,3483,106,20210319,3
4931,5298,57,20210403,1
4931,6009,17,20210403,2
4932,13893,14,20210318,1
4932,13893,51,20210319,1
4932,13893,1,20210319,2
4932,13893,169,20210320,1
4932,13893,25,20210320,2
4932,13893,192,20210320,3
4932,13893,164,20210321,1
4932,13893,136,20210321,2
4932,13893,1,20210328,1
4933,7834,25,20210325,1
4933,9227,52,20210327,1
4933,9227,17,20210327,2
4933,7834,22,20210327,3
4933,12690,1,20210327,4
4933,9227,27,20210327,5
4933,11635,22,20210328,1
4933,7373,65,20210328,2
4933,11635,27,20210402,1
4934,13527,2,20210320,1
4934,2734,1,20210321,1
4934,2734,2,20210321,2
4935,1589,1,20210308,1
4935,6847,7,20210308,2
4935,12378,5,20210308,3
4935,7211,6,20210310,1
4935,12378,2,20210310,2
4935,11391,3,20210310,3
4935,5991,2,20210310,4
4935,12448,1,20210310,5
4935,3674,2,20210310,6
4935,1589,1,20210310,7
4935,6847,1,20210310,8
4940,2170,1,20210321,1
4940,2170,1,20210325,1
4940,2170,59,20210325,2
4940,2170,1,20210325,3
4940,2170,127,20210325,4
4940,2170,85,20210326,1
4940,2170,6,20210326,2
4940,2170,1,20210327,1
4940,2170,91,20210327,2
4940,2170,1,20210329,1
4940,2170,47,20210329,2
4940,2170,1,20210329,3
4940,2170,1,20210329,4
4941,7896,99,20210318,1
4941,6994,24,20210319,1
4941,688,118,20210321,1
4941,4155,94,20210322,1
4941,12966,1,20210323,1
4941,10925,13,20210329,1
4946,2943,135,20210313,1
4946,6172,124,20210314,1
4946,6172,76,20210314,2
4946,11488,115,20210315,1
4946,3357,120,20210315,2
4946,7211,74,20210323,1
4946,611,83,20210323,2
4946,5081,115,20210325,1
4947,13352,25,20210314,1
4947,6654,144,20210314,2
4947,13352,60,20210315,1
4947,11878,29,20210318,1
4947,4216,125,20210320,1
4947,11878,69,20210320,2
4947,13180,8,20210328,1
4950,403,25,20210312,1
4950,403,58,20210312,2
4950,9534,19,20210316,1
4950,11860,74,20210320,1
4950,7465,1,20210321,1
4950,5414,1,20210321,2
4952,10068,105,20210315,1
4952,9938,49,20210316,1
4952,6065,75,20210316,2
4952,1319,116,20210324,1
4952,9938,131,20210326,1
4952,11746,94,20210326,2
4952,7020,1,20210327,1
4952,7020,112,20210327,2
4952,6654,107,20210401,1
4952,6957,108,20210401,2
4952,6654,56,20210402,1
4954,12554,3,20210314,1
4954,5523,8,20210314,2
4954,5523,6,20210315,1
4954,13298,26,20210316,1
4954,13298,12,20210319,1
4954,13298,103,20210320,1
4954,11935,16,20210321,1
4954,2170,1,20210328,1
4960,987,26,20210312,1
4960,8106,6,20210312,2
4961,7606,3,20210317,1
4961,4033,200,20210317,2
4961,4278,1,20210317,3
4961,10130,1,20210317,4
4961,7606,36,20210317,5
4961,9859,8,20210317,6
4961,4033,1,20210317,7
4961,987,36,20210318,1
4961,987,20,20210319,1
4961,987,39,20210319,2
4961,987,14,20210319,3
4961,987,79,20210319,4
4963,12484,1,20210311,1
4963,2198,1,20210312,1
4963,4915,68,20210328,1
4964,8579,13,20210318,1
4965,13215,164,20210320,1
4967,10009,2,20210323,1
4967,9240,7,20210323,2
4967,8482,130,20210324,1
4967,1319,77,20210325,1
4970,987,112,20210304,1
4970,9287,18,20210308,1
4970,9287,6,20210310,1
4970,3674,75,20210310,2
4970,3674,9,20210310,3
4970,3674,29,20210312,1
4970,3674,87,20210315,1
4970,4201,31,20210321,1
4971,7732,1,20210314,1
4971,9056,114,20210314,2
4971,10561,1,20210314,3
4971,9056,109,20210314,4
4971,9056,13,20210314,5
4971,2438,149,20210314,6
4972,1784,55,20210313,1
4972,9119,10,20210313,2
4974,9552,32,20210309,1
4974,14250,124,20210315,1
4974,7592,87,20210315,2
4975,8939,1,20210318,1
4975,14513,1,20210318,2
4975,9086,1,20210318,3
4975,13584,18,20210321,1
4980,5081,1,20210306,1
4980,12544,1,20210306,2
4980,5031,29,20210306,3
4980,5031,14,20210307,1
4980,11135,48,20210307,2
4980,5038,1,20210311,1
4980,8106,4,20210313,1
4980,5184,134,20210319,1
4980,6287,98,20210320,1
4983,8843,11,20210301,1
4983,1073,1,20210301,2
4983,3674,51,20210319,1
4986,12987,12,20210306,1
4986,1616,96,20210310,1
4986,7211,147,20210311,1
4986,3674,2,20210311,2
4986,12705,134,20210311,3
4986,1616,46,20210311,4
4986,3674,99,20210311,5
4986,7628,120,20210313,1
4986,7628,63,20210313,2
4986,4201,118,20210319,1
4986,4201,21,20210321,1
4989,1133,22,20210314,1
4989,6009,104,20210314,2
4989,1616,28,20210315,1
4989,7628,113,20210315,2
4989,1494,9,20210317,1
4989,1494,119,20210317,2
4989,13215,112,20210319,1
4989,10508,102,20210321,1
4989,7354,35,20210322,1
4989,1676,10,20210322,2
4989,4136,19,20210322,3
4989,2794,8,20210322,4
4989,5541,95,20210324,1
4989,9306,7,20210327,1
4989,4792,3,20210327,2
4989,10365,69,20210329,1
4993,10828,1,20210314,1
4993,12693,1,20210314,2
4993,12693,45,20210314,3
4993,12693,51,20210314,4
4993,13352,95,20210321,1
4993,13352,1,20210321,2
4993,10828,1,20210326,1
4993,14059,18,20210326,2
4993,10828,11,20210326,3
4993,6927,1,20210328,1
4993,6927,1,20210328,2
4993,7020,113,20210328,3
4993,14447,76,20210329,1
4993,8556,4,20210329,2
4994,1616,38,20210317,1
4994,6654,1,20210317,2
4994,1900,107,20210328,1
4994,10365,61,20210331,1
4997,6588,1,20210326,1
4998,10868,34,20210315,1
4998,10868,167,20210315,2
4998,10868,2,20210315,3
4998,11764,14,20210322,1
4998,11764,47,20210323,1
5001,2198,127,20210313,1
5001,6994,3,20210313,2
5001,12298,1,20210320,1
5002,2372,45,20210306,1
5002,3946,13,20210306,2
5002,8599,121,20210306,3
5002,10220,129,20210314,1
5007,8599,77,20210309,1
5007,6287,104,20210310,1
5007,5031,1,20210312,1
5007,4398,4,20210312,2
5007,14509,65,20210312,3
5007,12558,1,20210313,1
5007,12558,81,20210313,2
5007,12558,15,20210313,3
5007,12558,95,20210314,1
5010,7628,116,20210302,1
5010,14431,32,20210304,1
5010,5145,92,20210307,1
5010,8536,59,20210309,1
5010,14431,5,20210317,1
5011,1519,68,20210310,1
5011,8576,10,20210314,1
5011,13684,1,20210314,2
5011,5395,50,20210319,1
5011,7069,25,20210330,1
5011,3255,1,20210330,2
5014,9356,165,20210312,1
5014,7459,1,20210316,1
5014,7459,47,20210316,2
5014,7459,5,20210316,3
5014,7459,2,20210323,1
5014,7459,37,20210327,1
5016,11276,1,20210315,1
5016,13077,1,20210317,1
5016,9110,1,20210317,2
5016,1921,1,20210317,3
5016,40,1,20210317,4
5016,10365,1,20210324,1
5017,14280,135,20210315,1
5017,4930,134,20210317,1
5017,13696,99,20210327,1
5017,1183,123,20210327,2
5017,5184,114,20210329,1
5021,9534,1,20210307,1
5021,6708,1,20210327,1
5024,7083,31,20210313,1
5024,7083,33,20210313,2
5024,12714,1,20210314,1
5024,1063,92,20210327,1
5024,10508,69,20210327,2
5024,10925,32,20210327,3
5024,40,1,20210403,1
5025,9119,75,20210314,1
5025,9119,66,20210316,1
5025,4915,10,20210319,1
5025,10508,100,20210320,1
5025,5184,18,20210321,1
5025,10894,106,20210403,1
5025,147,1,20210403,2
5026,11132,80,20210309,1
5026,6654,145,20210315,1
5026,4201,132,20210316,1
5029,5096,120,20210323,1
5030,11819,1,20210316,1
5030,12693,1,20210316,2
5030,11819,1,20210317,1
5030,7340,1,20210319,1
5031,8970,9,20210307,1
5031,9909,73,20210307,2
5031,9909,52,20210307,3
5037,11022,24,20210313,1
5037,11022,24,20210313,2
5037,8579,1,20210314,1
5037,8579,1,20210314,2
5037,8579,82,20210314,3
5037,11022,59,20210314,4
5037,1832,1,20210320,1
5039,8576,6,20210306,1
5039,12352,73,20210306,2
5039,13549,1,20210306,3
5039,3569,14,20210306,4
5039,3569,1,20210308,1
5042,8599,26,20210317,1
5042,10682,27,20210317,2
5043,6654,109,20210319,1
5043,6654,1,20210319,2
5043,3255,1,20210319,3
5043,3255,37,20210320,1
5043,13741,1,20210320,2
5043,13741,50,20210320,3
5043,3255,35,20210320,4
5043,2198,22,20210321,1
5043,9449,69,20210321,2
5043,12966,52,20210323,1
5043,12966,60,20210325,1
5044,14509,22,20210301,1
5044,14509,94,20210301,2
5044,12759,1,20210313,1
5044,12759,2,20210313,2
5044,6477,54,20210314,1
5044,465,86,20210314,2
5044,12759,2,20210314,3
5044,465,89,20210314,4
5044,13336,1,20210314,5
5044,8811,90,20210314,6
5044,465,59,20210315,1
5044,465,79,20210315,2
5044,465,90,20210315,3
5044,8843,105,20210316,1
5044,465,87,20210316,2
5044,465,82,20210317,1
5044,8843,27,20210318,1
5044,8843,11,20210318,2
5045,11656,120,20210301,1
5045,6009,104,20210314,1
5046,11538,140,20210314,1
5046,7465,1,20210314,2
5046,11538,82,20210315,1
5046,11538,142,20210316,1
5046,11538,45,20210316,2
5046,7465,107,20210316,3
5048,7211,3,20210307,1
5048,10682,67,20210307,2
5048,8536,88,20210310,1
5048,1616,139,20210313,1
5048,4915,99,20210317,1
5048,10909,98,20210324,1
5048,9287,113,20210325,1
5049,5081,115,20210310,1
5049,1900,109,20210324,1
5049,13077,91,20210324,2
5049,10091,104,20210327,1
5049,12956,118,20210329,1
5049,4157,115,20210329,2
5050,9302,28,20210302,1
5050,2198,5,20210306,1
5050,3807,8,20210307,1
5050,2703,64,20210308,1
5050,9821,96,20210308,2
5050,11589,3,20210309,1
5050,10608,9,20210309,2
5050,7340,1,20210313,1
5050,6654,20,20210314,1
5050,6654,32,20210314,2
5050,13883,54,20210314,3
5050,4207,10,20210314,4
5050,4216,69,20210321,1
5050,3255,63,20210321,2
5051,6654,96,20210314,1
5051,6654,1,20210314,2
5051,2198,89,20210314,3
5051,6994,90,20210314,4
5052,10117,62,20210321,1
5052,10117,68,20210321,2
5058,7874,4,20210320,1
5058,1900,25,20210320,2
5058,3893,3,20210321,1
5058,11686,1,20210327,1
5062,11150,114,20210315,1
5062,12746,117,20210322,1
5062,12558,152,20210327,1
5062,2354,1,20210327,2
5062,8996,110,20210328,1
5062,9201,104,20210328,2
5062,5085,32,20210403,1
5062,5020,1,20210403,2
5062,9201,66,20210403,3
5062,429,51,20210404,1
5062,429,110,20210404,2
5062,3441,137,20210404,3
5067,9287,115,20210307,1
5067,11301,1,20210321,1
5067,11301,103,20210321,2
5067,4915,100,20210321,3
5068,7874,1,20210304,1
5068,7874,5,20210304,2
5068,8599,118,20210314,1
5071,14053,123,20210303,1
5071,4657,71,20210313,1
5071,4657,30,20210315,1
5071,2198,24,20210315,2
5071,2198,2,20210315,3
5071,2198,97,20210316,1
5071,5416,58,20210319,1
5071,5946,161,20210319,2
5071,5946,1,20210319,3
5073,11391,3,20210321,1
5073,6394,2,20210324,1
5073,7301,11,20210324,2
5073,5563,2,20210324,3
5073,12239,1,20210324,4
5073,11391,16,20210324,5
5073,4396,1,20210324,6
5073,9536,1,20210324,7
5073,7269,1,20210324,8
5073,11391,1,20210325,1
5073,6612,101,20210327,1
5076,5081,4,20210315,1
5076,10682,6,20210315,2
5078,10178,30,20210306,1
5078,10178,97,20210306,2
5078,4278,112,20210310,1
5078,1842,72,20210314,1
5078,1842,12,20210315,1
5078,1842,17,20210316,1
5078,10894,1,20210319,1
5078,40,35,20210326,1
5078,4278,1,20210327,1
5078,7340,1,20210327,2
5078,7340,95,20210327,3
5078,4278,5,20210327,4
5084,14380,1,20210320,1
5084,362,32,20210320,2
5084,2170,3,20210320,3
5084,362,65,20210320,4
5085,11524,56,20210309,1
5088,2198,1,20210314,1
5088,6855,1,20210314,2
5088,1372,1,20210314,3
5088,9909,104,20210314,4
5088,9909,1,20210314,5
5088,9909,28,20210314,6
5088,12746,46,20210319,1
5090,9781,8,20210403,1
5090,2256,104,20210403,2
5095,8579,40,20210320,1
5095,14380,120,20210320,2
5095,2170,1,20210320,3
5099,5797,68,20210308,1
5099,8811,17,20210310,1
5099,8811,18,20210311,1
5099,8687,96,20210320,1
5099,13362,184,20210321,1
5099,8687,86,20210321,2
5099,6506,2,20210321,3
5099,2354,1,20210321,4
5099,13362,19,20210322,1
5100,12484,93,20210306,1
5100,2198,90,20210309,1
5100,9821,97,20210309,2
5100,5654,1,20210309,3
5100,1372,137,20210309,4
5100,1698,108,20210310,1
5100,1833,49,20210310,2
5100,7433,100,20210311,1
5100,11255,92,20210311,2
5100,7433,96,20210311,3
5100,10540,1,20210311,4
5100,10540,103,20210312,1
5100,13461,117,20210312,2
5100,2365,18,20210312,3
5100,4854,113,20210312,4
5100,5266,8,20210312,5
5100,4199,59,20210313,1
5100,4199,1,20210313,2
5100,4199,25,20210313,3
5100,10595,22,20210314,1
5100,350,83,20210314,2
5100,611,51,20210318,1
5108,5184,106,20210316,1
5108,8536,88,20210319,1
5108,2794,30,20210331,1
5108,2794,84,20210331,2
5113,7465,1,20210306,1
5113,8579,1,20210313,1
5113,4108,20,20210313,2
5113,4108,1,20210313,3
5113,13069,3,20210319,1
5113,116,110,20210319,2
5113,2170,2,20210319,3
5113,1370,20,20210319,4
5113,116,81,20210319,5
5113,2170,3,20210321,1
5118,4792,68,20210313,1
5118,13077,92,20210320,1
5121,4201,21,20210321,1
5125,9534,106,20210314,1
5125,9534,155,20210314,2
5125,9534,1,20210314,3
5127,8599,12,20210314,1
5127,8649,2,20210314,2
5127,8599,27,20210314,3
5127,8536,48,20210314,4
5127,8536,41,20210317,1
5127,8599,35,20210321,1
5128,6654,36,20210327,1
5128,12364,1,20210329,1
5128,13967,1,20210329,2
5135,8970,1,20210320,1
5135,116,83,20210320,2
5135,7059,90,20210327,1
5135,12554,1,20210327,2
5135,13069,1,20210404,1
5135,13069,89,20210404,2
5136,246,1,20210303,1
5136,9553,78,20210303,2
5136,1254,1,20210303,3
5136,14434,2,20210306,1
5142,8123,2,20210321,1
5142,4217,1,20210321,2
5142,8237,72,20210321,3
5142,8237,2,20210321,4
5142,5654,47,20210321,5
5142,6004,46,20210321,6
5142,5654,95,20210321,7
5142,2198,90,20210330,1
5144,8599,62,20210306,1
5144,3674,159,20210310,1
5144,1616,143,20210311,1
5144,3674,10,20210311,2
5144,1616,103,20210312,1
5144,3674,9,20210312,2
5144,8536,30,20210312,3
5144,8536,4,20210312,4
5144,7459,26,20210312,5
5144,9119,34,20210312,6
5144,1900,111,20210317,1
5144,4201,91,20210317,2
5144,4201,123,20210317,3
5144,13643,94,20210318,1
5144,13643,65,20210318,2
5144,7848,34,20210318,3
5144,4915,11,20210319,1
5144,9287,6,20210319,2
5144,9287,50,20210319,3
5144,10365,1,20210324,1
5144,9287,5,20210325,1
5147,4059,1,20210325,1
5148,2198,66,20210314,1
5148,2198,24,20210314,2
5148,6654,102,20210319,1
5148,2198,1,20210320,1
5148,6654,48,20210320,2
5148,2198,1,20210320,3
5149,5991,93,20210320,1
5149,7301,104,20210328,1
5149,2874,8,20210328,2
5149,2849,55,20210401,1
5149,2849,1,20210401,2
5150,7874,37,20210316,1
5151,9119,53,20210311,1
5151,5184,110,20210322,1
5151,4201,118,20210322,2
5151,10978,110,20210323,1
5151,10091,18,20210325,1
5151,2922,97,20210327,1
5152,1133,12,20210303,1
5152,1133,89,20210303,2
5152,7211,25,20210305,1
5152,7211,61,20210308,1
5153,7874,9,20210311,1
5153,7301,9,20210326,1
5153,4201,27,20210326,2
5153,2874,5,20210326,3
5153,2170,1,20210328,1
5153,2170,2,20210328,2
5153,2170,97,20210328,3
5153,4792,1,20210328,4
5153,4792,1,20210328,5
5158,13298,1,20210319,1
5158,2170,1,20210320,1
5158,2170,1,20210322,1
5158,2170,1,20210323,1
5158,2170,1,20210324,1
5163,7628,115,20210315,1
5163,1908,111,20210315,2
5163,13215,112,20210317,1
5163,5184,114,20210319,1
5163,5184,40,20210319,2
5163,10091,43,20210321,1
5163,9119,142,20210321,2
5163,10978,68,20210323,1
5163,454,40,20210325,1
5163,13596,1,20210327,1
5163,1494,128,20210327,2
5164,7459,33,20210301,1
5164,7459,1,20210301,2
5164,6654,67,20210301,3
5164,6654,1,20210301,4
5164,6654,38,20210303,1
5164,13540,58,20210306,1
5164,13540,39,20210307,1
5164,11674,54,20210314,1
5164,7340,1,20210314,2
5164,7340,28,20210314,3
5175,7431,57,20210327,1
5175,6654,1,20210327,2
5175,7758,59,20210327,3
5175,8932,60,20210327,4
5181,3667,91,20210310,1
5182,13596,56,20210301,1
5182,13596,30,20210301,2
5182,7013,93,20210301,3
5182,7211,147,20210306,1
5184,5654,1,20210303,1
5184,9045,118,20210303,2
5184,6026,2,20210304,1
5184,6026,123,20210304,2
5184,9829,73,20210306,1
5184,5414,1,20210307,1
5184,9829,122,20210308,1
5184,2473,138,20210309,1
5184,2473,1,20210309,2
5184,3634,2,20210311,1
5184,9524,134,20210322,1
5184,14452,1,20210322,2
5184,9524,1,20210322,3
5186,10828,1,20210306,1
5186,7340,2,20210306,2
5186,10828,1,20210312,1
5186,14250,1,20210312,2
5186,3634,1,20210312,3
5186,10828,1,20210313,1
5186,14250,1,20210314,1
5186,14250,1,20210321,1
5188,7709,106,20210316,1
5190,2777,101,20210320,1
5190,2777,40,20210321,1
5190,10968,5,20210328,1
5196,7628,1,20210308,1
5196,7628,17,20210309,1
5196,4792,24,20210309,2
5196,4792,1,20210309,3
5196,4201,113,20210316,1
5196,9287,3,20210322,1
5196,7874,4,20210322,2
5198,5104,115,20210401,1
5198,2198,97,20210402,1
5198,5104,14,20210402,2
5198,12621,133,20210403,1
5198,3967,2,20210403,2
5200,6654,41,20210326,1
5200,6654,1,20210326,2
5200,6654,1,20210327,1
5201,8843,1,20210306,1
5201,1832,27,20210306,2
5202,9086,1,20210321,1
5202,9086,27,20210321,2
5202,9086,79,20210321,3
5202,465,1,20210326,1
5202,2170,1,20210404,1
5203,1616,3,20210312,1
5203,9287,9,20210312,2
5203,4201,63,20210317,1
5206,7628,9,20210303,1
5206,7211,42,20210304,1
5206,10682,6,20210305,1
5206,9287,117,20210307,1
5206,8536,25,20210314,1
5206,2943,14,20210314,2
5206,7013,29,20210314,3
5206,7628,14,20210315,1
5206,4201,11,20210319,1
5206,10508,1,20210320,1
5206,1494,25,20210320,2
5206,5184,11,20210321,1
5206,1900,11,20210321,2
5206,13215,2,20210321,3
5208,2087,127,20210306,1
5208,2198,1,20210306,2
5208,4243,1,20210306,3
5208,13532,62,20210306,4
5208,10875,1,20210307,1
5208,4556,73,20210307,2
5208,13515,82,20210307,3
5208,3748,72,20210307,4
5208,23,13,20210308,1
5208,6381,109,20210309,1
5208,12759,94,20210309,2
5208,4367,4,20210310,1
5208,4031,4,20210310,2
5208,11194,115,20210310,3
5208,7406,69,20210310,4
5208,8076,6,20210310,5
5208,12163,5,20210310,6
5208,11194,16,20210310,7
5208,3113,1,20210311,1
5208,5395,85,20210312,1
5208,4418,79,20210312,2
5208,5395,84,20210312,3
5208,7874,7,20210315,1
5208,13186,12,20210315,2
5208,12754,7,20210315,3
5208,465,84,20210317,1
5208,8843,97,20210320,1
5209,4433,11,20210320,1
5209,6500,132,20210320,2
5211,13743,137,20210310,1
5211,1921,1,20210312,1
5212,6271,95,20210309,1
5212,13893,2,20210320,1
5212,5122,2,20210321,1
5212,6748,3,20210321,2
5212,8693,2,20210321,3
5212,2170,2,20210321,4
5212,2170,183,20210327,1
5213,7459,2,20210315,1
5213,6477,87,20210317,1
5213,7459,127,20210317,2
5213,6477,56,20210317,3
5213,12215,23,20210318,1
5213,2922,125,20210323,1
5213,6477,19,20210326,1
5213,7363,7,20210331,1
5213,7941,93,20210401,1
5213,7363,5,20210402,1
5217,10232,48,20210314,1
5217,5654,1,20210315,1
5217,5654,106,20210315,2
5217,614,76,20210328,1
5217,14134,119,20210404,1
5218,2198,99,20210307,1
5223,697,13,20210309,1
5223,697,57,20210315,1
5223,13893,200,20210319,1
5223,5322,71,20210320,1
5223,13893,200,20210320,2
5223,9416,52,20210321,1
5223,5322,6,20210321,2
5223,5322,26,20210321,3
5223,5322,52,20210326,1
5226,8106,200,20210319,1
5229,12385,1,20210313,1
5229,12385,80,20210313,2
5229,12385,45,20210314,1
5229,7938,1,20210318,1
5229,7938,120,20210318,2
5229,7938,1,20210318,3
5229,7938,107,20210319,1
5229,7938,15,20210319,2
5229,1263,114,20210320,1
5229,1263,17,20210320,2
5229,2922,72,20210325,1
5233,7340,2,20210328,1
5237,1900,1,20210325,1
5237,3620,3,20210325,2
5237,12399,1,20210325,3
5237,12932,2,20210327,1
5237,5042,1,20210327,2
5237,4182,5,20210327,3
5237,3674,1,20210327,4
5239,478,21,20210310,1
5239,4439,115,20210312,1
5239,4439,113,20210314,1
5239,5184,36,20210316,1
5239,5184,67,20210317,1
5239,14452,128,20210321,1
5239,14452,105,20210321,2
5239,14452,55,20210321,3
5239,1616,144,20210322,1
5239,1616,5,20210322,2
5239,1623,6,20210324,1
5239,7459,130,20210328,1
5239,8642,116,20210331,1
5242,8599,113,20210308,1
5242,7628,28,20210310,1
5242,9287,113,20210310,2
5242,14380,128,20210320,1
5242,4201,116,20210321,1
5245,12364,1,20210313,1
5245,12385,1,20210313,2
5245,8480,1,20210313,3
5245,13093,2,20210313,4
5245,3134,2,20210313,5
5245,10294,1,20210313,6
5245,482,1,20210313,7
5245,10027,1,20210313,8
5245,7896,1,20210313,9
5245,14398,1,20210313,10
5245,10235,1,20210314,1
5245,454,1,20210314,2
5250,5184,115,20210319,1
5251,12621,17,20210320,1
5251,12621,113,20210320,2
5251,3147,87,20210320,3
5251,13461,112,20210320,4
5251,6654,19,20210321,1
5251,6654,87,20210321,2
5251,13180,47,20210402,1
5255,7001,1,20210314,1
5255,7001,102,20210314,2
5255,7001,1,20210316,1
5258,10978,20,20210331,1
5261,1616,15,20210313,1
5262,5220,100,20210313,1
5262,5220,1,20210313,2
5262,5184,70,20210319,1
5262,4201,14,20210319,2
5262,4201,43,20210320,1
5262,10238,141,20210323,1
5262,10238,1,20210323,2
5262,5220,1,20210323,3
5262,10925,60,20210329,1
5264,9909,7,20210323,1
5264,10584,1,20210323,2
5264,9909,2,20210323,3
5264,9909,29,20210324,1
5264,10828,1,20210326,1
5264,11727,116,20210327,1
5264,4243,1,20210327,2
5264,7592,39,20210327,3
5264,7592,45,20210327,4
5264,12174,43,20210327,5
5264,6176,107,20210327,6
5264,12174,2,20210327,7
5264,8542,46,20210328,1
5264,10864,7,20210328,2
5264,6728,2,20210328,3
5264,12484,37,20210328,4
5264,14134,83,20210328,5
5264,12174,59,20210328,6
5264,14478,13,20210328,7
5264,14478,24,20210329,1
5264,14478,14,20210331,1
5264,14478,44,20210401,1
5264,14478,29,20210401,2
5264,14380,43,20210401,3
5264,14380,1,20210402,1
5264,14380,8,20210402,2
5264,14380,1,20210403,1
5264,2198,12,20210403,2
5265,4136,129,20210310,1
5265,12544,7,20210311,1
5265,11890,2,20210316,1
5265,11890,98,20210320,1
5265,11890,109,20210322,1
5265,11890,95,20210322,2
5265,11890,13,20210323,1
5265,11890,184,20210323,2
5265,11890,98,20210324,1
5265,11890,45,20210324,2
5265,11890,104,20210324,3
5265,11890,62,20210325,1
5269,6654,6,20210319,1
5269,6654,9,20210319,2
5269,1892,61,20210321,1
5270,12693,132,20210328,1
5271,10508,111,20210322,1
5271,13215,101,20210322,2
5271,13215,34,20210322,3
5271,3620,128,20210324,1
5272,8749,1,20210311,1
5272,2137,1,20210311,2
5272,8749,82,20210311,3
5272,8749,1,20210311,4
5272,8749,84,20210312,1
5272,8749,82,20210313,1
5272,8749,24,20210326,1
5272,6708,1,20210327,1
5272,6708,72,20210327,2
5272,6708,39,20210327,3
5272,8749,1,20210327,4
5272,8749,56,20210327,5
5272,8940,57,20210328,1
5273,987,109,20210307,1
5279,1616,26,20210313,1
5279,7211,20,20210313,2
5279,12705,24,20210313,3
5279,12705,23,20210313,4
5285,10091,183,20210318,1
5285,10091,32,20210318,2
5285,13077,1,20210319,1
5285,5184,22,20210319,2
5285,5184,65,20210321,1
5285,5184,59,20210321,2
5285,5081,1,20210325,1
5285,5081,100,20210325,2
5285,5081,23,20210325,3
5295,8089,54,20210303,1
5295,8089,53,20210304,1
5295,8089,10,20210304,2
5295,7860,11,20210305,1
5295,9444,17,20210305,2
5295,5206,1,20210305,3
5295,5214,51,20210305,4
5295,8939,100,20210308,1
5295,1486,7,20210308,2
5295,7530,7,20210310,1
5295,7461,5,20210310,2
5295,4490,33,20210310,3
5295,4490,1,20210310,4
5295,4490,4,20210310,5
5295,4490,1,20210312,1
5295,11746,19,20210312,2
5300,11037,97,20210314,1
5300,11037,8,20210316,1
5300,2950,13,20210323,1
5300,5131,42,20210323,2
5300,4433,95,20210323,3
5302,7820,122,20210313,1
5302,3707,134,20210314,1
5304,7596,1,20210315,1
5305,13893,18,20210319,1
5305,13893,66,20210320,1
5305,13893,128,20210320,2
5305,13893,67,20210320,3
5305,9110,68,20210321,1
5305,9859,1,20210321,2
5305,9859,1,20210321,3
5305,7709,27,20210321,4
5305,1536,3,20210321,5
5305,12097,5,20210322,1
5305,13893,1,20210322,2
5306,6654,2,20210319,1
5306,6654,105,20210320,1
5306,7340,1,20210321,1
5306,7340,92,20210321,2
5306,12705,1,20210324,1
5306,4417,1,20210327,1
5306,4417,91,20210327,2
5307,6524,6,20210330,1
5307,8106,82,20210330,2
5307,8106,134,20210330,3
5307,8106,34,20210330,4
5307,8106,70,20210331,1
5307,8106,1,20210331,2
5311,8599,78,20210303,1
5311,8599,2,20210303,2
5311,1908,27,20210303,3
5311,7228,82,20210306,1
5311,8632,1,20210306,2
5311,7228,2,20210306,3
5311,9227,1,20210306,4
5311,13419,1,20210306,5
5311,10962,88,20210307,1
5311,1304,147,20210311,1
5311,1304,1,20210311,2
5311,10693,98,20210312,1
5311,11491,1,20210312,2
5311,11491,105,20210312,3
5311,7169,3,20210312,4
5311,8449,1,20210312,5
5311,11491,10,20210313,1
5311,3453,63,20210313,2
5311,12213,36,20210313,3
5311,10693,51,20210313,4
5311,3453,1,20210313,5
5311,8449,105,20210313,6
5311,4126,1,20210313,7
5311,9285,1,20210313,8
5311,3453,2,20210313,9
5311,11491,13,20210313,10
5311,3453,126,20210313,11
5311,3453,39,20210316,1
5311,1993,54,20210318,1
5311,1993,53,20210318,2
5311,3453,2,20210318,3
5312,13909,94,20210301,1
5312,9909,68,20210303,1
5312,13326,51,20210307,1
5317,2170,1,20210320,1
