USER_NUM,MOVIE_NUM,watch_time(min),watch_day,watch_seq
9033,7413,2,20210314,2
9033,8578,2,20210314,3
9033,4223,1,20210314,4
9033,55,2,20210314,5
9033,4682,2,20210314,6
9033,55,156,20210321,1
9037,7301,9,20210313,1
9037,7211,6,20210313,2
9037,5038,7,20210313,3
9037,3674,10,20210313,4
9037,7211,8,20210313,5
9037,2874,9,20210313,6
9037,7301,1,20210314,1
9037,5038,1,20210314,2
9037,3674,1,20210314,3
9037,2874,1,20210314,4
9037,5991,13,20210318,1
9037,4201,16,20210318,2
9037,3893,7,20210320,1
9038,987,13,20210306,1
9038,987,97,20210307,1
9038,14371,111,20210320,1
9039,10828,1,20210316,1
9039,10828,1,20210318,1
9039,14026,1,20210320,1
9039,2569,1,20210320,2
9039,12932,60,20210322,1
9039,9110,1,20210322,2
9039,8037,76,20210324,1
9039,8037,34,20210324,2
9040,12457,82,20210309,1
9040,13606,43,20210315,1
9040,10763,76,20210318,1
9040,12215,20,20210320,1
9040,6477,76,20210320,2
9044,2198,57,20210307,1
9044,2198,1,20210307,2
9044,4278,112,20210314,1
9044,4130,128,20210321,1
9044,6612,25,20210328,1
9050,7898,34,20210322,1
9051,12364,1,20210320,1
9051,4216,1,20210320,2
9051,611,84,20210320,3
9051,611,1,20210320,4
9051,2198,1,20210320,5
9051,10958,1,20210320,6
9051,4915,14,20210322,1
9051,5184,114,20210322,2
9051,4201,2,20210322,3
9052,12385,1,20210307,1
9052,2198,1,20210307,2
9052,12385,1,20210310,1
9052,1616,141,20210311,1
9052,1133,97,20210314,1
9052,12385,1,20210317,1
9056,9552,33,20210301,1
9056,8576,1,20210305,1
9056,8576,1,20210309,1
9056,8576,1,20210309,2
9056,7896,95,20210312,1
9056,6654,100,20210314,1
9056,2436,1,20210316,1
9056,14109,128,20210316,2
9056,14250,1,20210318,1
9056,6654,1,20210318,2
9056,1055,11,20210322,1
9056,7359,1,20210322,2
9057,5763,80,20210327,1
9057,375,1,20210327,2
9057,375,1,20210327,3
9057,5020,1,20210327,4
9057,1932,1,20210327,5
9062,11819,1,20210314,1
9062,14250,1,20210315,1
9062,8106,1,20210319,1
9062,14250,1,20210321,1
9063,3667,91,20210314,1
9063,4792,81,20210314,2
9063,5038,107,20210315,1
9063,1900,120,20210316,1
9063,5038,64,20210316,2
9063,8645,1,20210316,3
9063,8106,15,20210316,4
9063,2497,46,20210328,1
9063,2497,79,20210328,2
9063,6524,116,20210328,3
9063,11889,114,20210328,4
9063,12993,26,20210328,5
9066,11889,1,20210315,1
9066,9119,62,20210315,2
9066,4201,44,20210320,1
9066,1900,34,20210321,1
9066,4792,28,20210321,2
9066,5184,10,20210321,3
9066,13215,11,20210321,4
9066,3620,18,20210327,1
9066,13437,1,20210405,1
9069,14125,93,20210314,1
9069,736,2,20210320,1
9069,736,118,20210320,2
9074,8579,60,20210319,1
9075,6654,28,20210313,1
9075,1145,90,20210313,2
9075,9534,75,20210314,1
9075,7728,84,20210314,2
9075,10308,1,20210314,3
9075,7592,87,20210314,4
9075,6654,68,20210314,5
9075,7421,113,20210320,1
9075,10968,1,20210321,1
9075,10968,89,20210321,2
9075,2011,96,20210328,1
9075,1900,26,20210328,2
9079,6855,1,20210318,1
9079,11396,18,20210319,1
9079,1499,3,20210322,1
9082,6003,1,20210319,1
9082,14431,45,20210319,2
9082,5517,104,20210325,1
9085,5558,1,20210301,1
9085,4108,2,20210301,2
9085,12006,41,20210301,3
9085,12006,44,20210302,1
9085,12693,1,20210303,1
9085,12693,1,20210303,2
9085,2133,1,20210303,3
9085,11414,52,20210304,1
9085,13608,91,20210305,1
9085,11414,32,20210306,1
9085,9341,72,20210307,1
9085,9341,17,20210308,1
9085,7998,39,20210308,2
9085,7998,73,20210308,3
9085,12693,30,20210309,1
9085,12693,45,20210309,2
9085,4178,15,20210310,1
9085,2491,36,20210310,2
9085,2491,32,20210315,1
9086,1616,133,20210327,1
9086,2170,101,20210328,1
9086,12554,33,20210403,1
9087,1864,12,20210315,1
9093,2355,61,20210313,1
9093,2355,93,20210313,2
9094,6330,1,20210306,1
9097,13513,69,20210303,1
9097,14347,50,20210303,2
9097,10608,1,20210304,1
9097,4031,10,20210305,1
9097,23,7,20210305,2
9097,13513,32,20210307,1
9097,4031,2,20210307,2
9097,10608,10,20210309,1
9097,10608,39,20210311,1
9097,10218,8,20210312,1
9097,4031,5,20210312,2
9097,8579,1,20210313,1
9097,14287,45,20210313,2
9099,6654,156,20210314,1
9099,6654,1,20210314,2
9099,9209,116,20210320,1
9099,2170,1,20210403,1
9099,2170,101,20210403,2
9100,7603,16,20210307,1
9100,7603,100,20210314,1
9100,8579,1,20210318,1
9100,8579,3,20210322,1
9104,5220,2,20210309,1
9104,7143,26,20210309,2
9104,13377,87,20210317,1
9104,13893,61,20210320,1
9104,13893,200,20210320,2
9104,6377,1,20210320,3
9104,13893,43,20210320,4
9104,13893,183,20210321,1
9104,13893,1,20210322,1
9104,13893,20,20210322,2
9104,13893,106,20210323,1
9104,13893,60,20210323,2
9104,6377,1,20210325,1
9104,13893,7,20210325,2
9104,13893,11,20210325,3
9104,13893,14,20210325,4
9104,13893,15,20210325,5
9104,13893,1,20210326,1
9104,13893,112,20210326,2
9104,13893,9,20210326,3
9104,13893,103,20210326,4
9104,13893,105,20210327,1
9104,13893,12,20210327,2
9104,13893,134,20210327,3
9104,13893,40,20210327,4
9104,13893,37,20210330,1
9108,5298,23,20210320,1
9108,14026,1,20210320,2
9108,12954,1,20210320,3
9108,14274,1,20210320,4
9108,9859,1,20210320,5
9108,40,1,20210320,6
9108,5298,48,20210321,1
9108,5298,23,20210321,2
9108,14274,1,20210321,3
9108,6588,2,20210322,1
9108,6588,40,20210324,1
9108,12932,1,20210326,1
9110,7874,10,20210316,1
9110,1900,16,20210326,1
9111,2343,51,20210308,1
9111,7592,16,20210315,1
9111,7592,189,20210315,2
9112,5414,1,20210312,1
9112,5020,90,20210312,2
9113,8649,91,20210323,1
9113,8649,60,20210324,1
9114,1616,139,20210311,1
9115,10400,143,20210403,1
9115,13069,8,20210405,1
9118,1616,5,20210313,1
9118,3667,86,20210314,1
9125,7211,141,20210315,1
9125,4561,1,20210315,2
9125,624,1,20210319,1
9125,13336,135,20210319,2
9126,8579,4,20210307,1
9126,7941,79,20210307,2
9126,11240,3,20210307,3
9126,8189,16,20210308,1
9126,4863,2,20210308,2
9126,11240,127,20210308,3
9126,2198,91,20210309,1
9126,8579,18,20210316,1
9126,1616,48,20210327,1
9126,1616,44,20210327,2
9126,12399,88,20210328,1
9126,10978,34,20210328,2
9126,10978,1,20210328,3
9126,12399,28,20210328,4
9128,6242,92,20210317,1
9128,6242,1,20210317,2
9128,7938,74,20210319,1
9128,7938,1,20210319,2
9128,7938,47,20210319,3
9130,7592,1,20210307,1
9130,2835,91,20210307,2
9130,9821,1,20210307,3
9130,5654,1,20210308,1
9130,9821,59,20210308,2
9130,5654,1,20210308,3
9130,9821,38,20210308,4
9130,9821,1,20210308,5
9130,6806,1,20210309,1
9130,6806,111,20210309,2
9130,2198,92,20210309,3
9130,6806,27,20210310,1
9130,5654,1,20210326,1
9132,12153,88,20210304,1
9132,12153,1,20210304,2
9132,9952,26,20210305,1
9132,14250,1,20210312,1
9132,4385,106,20210318,1
9133,5042,2,20210316,1
9133,2950,2,20210316,2
9133,5131,2,20210316,3
9133,5991,2,20210316,4
9133,375,1,20210320,1
9133,4433,97,20210320,2
9133,7095,111,20210321,1
9134,9045,6,20210327,1
9134,9045,112,20210327,2
9134,6026,94,20210328,1
9134,6026,23,20210328,2
9134,9829,121,20210328,3
9135,7459,22,20210307,1
9135,7459,1,20210307,2
9135,7459,32,20210307,3
9135,7459,81,20210308,1
9135,7459,18,20210308,2
9148,13209,39,20210319,1
9148,13209,27,20210320,1
9149,4278,1,20210320,1
9149,4278,1,20210321,1
9149,4278,108,20210321,2
9151,5220,1,20210301,1
9151,5220,148,20210301,2
9151,8613,5,20210319,1
9151,9012,1,20210320,1
9151,7709,114,20210320,2
9151,8767,97,20210320,3
9151,7821,159,20210321,1
9151,7821,29,20210321,2
9151,7709,33,20210321,3
9152,9287,109,20210306,1
9152,3667,30,20210312,1
9152,3667,74,20210313,1
9152,3667,34,20210313,2
9152,4201,116,20210325,1
9154,3642,57,20210327,1
9155,3674,2,20210315,1
9156,4792,2,20210312,1
9157,8448,2,20210317,1
9158,7359,122,20210311,1
9158,2198,1,20210312,1
9158,4021,88,20210312,2
9158,7121,15,20210315,1
9158,7121,99,20210316,1
9158,2198,1,20210317,1
9158,1390,98,20210318,1
9158,4648,33,20210319,1
9158,7958,57,20210319,2
9158,4648,84,20210319,3
9158,1390,44,20210319,4
9159,9287,113,20210315,1
9159,4201,116,20210316,1
9159,4915,36,20210317,1
9159,5184,109,20210317,2
9159,1900,108,20210319,1
9159,7211,1,20210320,1
9159,13215,112,20210321,1
9159,10365,139,20210330,1
9159,9781,33,20210331,1
9160,12378,20,20210310,1
9160,7874,4,20210310,2
9160,3766,1,20210310,3
9160,5038,1,20210310,4
9160,1589,1,20210310,5
9160,12932,15,20210323,1
9160,3642,6,20210327,1
9161,4108,11,20210301,1
9161,2198,36,20210311,1
9161,4108,140,20210312,1
9161,1892,12,20210312,2
9161,1130,122,20210312,3
9161,2198,45,20210312,4
9161,1892,91,20210313,1
9161,1892,58,20210313,2
9161,1892,1,20210313,3
9161,11363,71,20210313,4
9161,11363,41,20210314,1
9161,11363,141,20210314,2
9161,1036,93,20210317,1
9161,6886,17,20210317,2
9161,1036,2,20210317,3
9161,6886,138,20210317,4
9161,6886,7,20210318,1
9161,11240,17,20210318,2
9162,10651,45,20210308,1
9162,10651,8,20210308,2
9162,10651,1,20210308,3
9162,12693,1,20210309,1
9162,10651,37,20210310,1
9162,5184,9,20210317,1
9162,5184,14,20210317,2
9162,5184,23,20210318,1
9162,9110,1,20210320,1
9162,5184,2,20210320,2
9162,5038,1,20210320,3
9162,6004,1,20210320,4
9162,1616,15,20210328,1
9169,1536,16,20210312,1
9169,1536,78,20210313,1
9169,5184,131,20210320,1
9169,4201,103,20210321,1
9171,12448,56,20210316,1
9171,7896,1,20210316,2
9171,6755,68,20210328,1
9171,7013,31,20210403,1
9173,2198,94,20210306,1
9173,10693,88,20210306,2
9173,10693,1,20210306,3
9173,7340,2,20210313,1
9174,7485,136,20210302,1
9174,5991,2,20210309,1
9174,1616,93,20210316,1
9174,1616,46,20210316,2
9174,3265,116,20210316,3
9174,1133,98,20210318,1
9175,544,159,20210319,1
9175,544,1,20210319,2
9175,544,53,20210321,1
9175,544,74,20210323,1
9175,4490,69,20210328,1
9175,4490,37,20210328,2
9175,4490,25,20210329,1
9177,3674,2,20210319,1
9177,8713,9,20210321,1
9177,2943,2,20210321,2
9177,6287,8,20210321,3
9177,1908,4,20210321,4
9177,10682,17,20210321,5
9177,9287,19,20210321,6
9182,7211,28,20210309,1
9182,7211,83,20210313,1
9182,10508,100,20210317,1
9182,13215,95,20210320,1
9182,13215,82,20210320,2
9182,1494,77,20210321,1
9186,6654,96,20210315,1
9186,6654,1,20210315,2
9186,9267,1,20210325,1
9186,12413,10,20210330,1
9186,1681,22,20210402,1
9187,1616,139,20210311,1
9187,7211,18,20210313,1
9187,5184,81,20210321,1
9188,12558,59,20210311,1
9188,5084,1,20210311,2
9188,5084,27,20210311,3
9188,1842,54,20210312,1
9188,2198,90,20210315,1
9188,1842,1,20210315,2
9188,6377,1,20210318,1
9188,13893,26,20210318,2
9188,13893,25,20210319,1
9188,13893,48,20210319,2
9188,13893,1,20210319,3
9188,13893,89,20210320,1
9188,6377,109,20210323,1
9188,611,84,20210324,1
9188,4391,2,20210324,2
9191,11656,114,20210301,1
9191,8599,129,20210308,1
9191,7628,125,20210314,1
9191,8106,6,20210314,2
9191,7848,13,20210318,1
9191,5184,92,20210318,2
9191,1494,48,20210321,1
9191,8106,140,20210321,2
9191,1494,63,20210322,1
9192,2737,18,20210314,1
9192,12181,120,20210317,1
9192,9126,93,20210317,2
9192,4201,89,20210319,1
9192,4201,8,20210320,1
9192,10909,98,20210321,1
9192,1616,5,20210321,2
9192,12932,1,20210323,1
9192,10365,60,20210324,1
9192,10365,7,20210324,2
9192,10365,1,20210324,3
9192,2170,1,20210328,1
9192,2170,91,20210328,2
9192,2170,1,20210329,1
9192,2170,36,20210329,2
9192,10365,61,20210330,1
9192,2170,29,20210330,2
9193,9466,84,20210314,1
9193,7022,61,20210318,1
9193,1892,97,20210321,1
9193,7070,7,20210328,1
9193,7070,1,20210328,2
9193,3811,112,20210328,3
9193,7070,85,20210329,1
9197,3674,55,20210320,1
9197,5184,111,20210320,2
9197,4201,118,20210320,3
9197,5184,5,20210320,4
9197,4792,3,20210321,1
9197,5184,55,20210321,2
9197,10365,102,20210323,1
9197,2922,29,20210324,1
9197,10925,86,20210324,2
9197,5031,122,20210324,3
9197,8599,112,20210326,1
9197,14407,121,20210328,1
9197,10682,10,20210328,2
9197,454,87,20210330,1
9197,12321,80,20210330,2
9197,10894,35,20210403,1
9198,14522,6,20210313,1
9198,10508,45,20210322,1
9210,7211,35,20210307,1
9210,10682,110,20210307,2
9210,8536,5,20210314,1
9210,8599,114,20210314,2
9210,4201,115,20210321,1
9210,8713,93,20210321,2
9210,5184,13,20210321,3
9210,10365,139,20210328,1
9210,2922,32,20210328,2
9212,4201,117,20210320,1
9212,4915,20,20210320,2
9212,1900,70,20210328,1
9212,13643,91,20210403,1
9212,1900,18,20210403,2
9213,10682,4,20210308,1
9213,7546,106,20210322,1
9213,8536,8,20210322,2
9216,12117,1,20210312,1
9216,11538,1,20210321,1
9216,5020,1,20210327,1
9217,2198,82,20210309,1
9217,4278,37,20210309,2
9217,8212,92,20210312,1
9217,8212,1,20210312,2
9217,10056,32,20210312,3
9217,10056,21,20210314,1
9217,9859,55,20210317,1
9217,9859,1,20210318,1
9217,3255,21,20210323,1
9217,99,2,20210323,2
9217,1063,62,20210323,3
9219,7211,14,20210311,1
9219,9287,113,20210312,1
9219,13643,34,20210317,1
9219,10682,17,20210317,2
9219,9119,9,20210317,3
9219,14516,108,20210318,1
9219,7577,5,20210318,2
9219,4201,97,20210319,1
9219,1900,40,20210324,1
9219,4731,14,20210324,2
9219,5131,5,20210324,3
9221,10301,76,20210306,1
9221,4108,80,20210313,1
9221,4108,1,20210313,2
9221,5085,1,20210317,1
9221,13515,3,20210320,1
9222,8599,34,20210308,1
9222,2943,1,20210310,1
9222,5038,87,20210310,2
9222,5038,14,20210311,1
9222,8106,39,20210311,2
9222,4205,5,20210311,3
9222,4205,6,20210314,1
9222,3893,15,20210320,1
9222,10508,28,20210320,2
9222,3893,2,20210323,1
9222,2874,13,20210323,2
9222,5541,95,20210325,1
9222,2943,31,20210325,2
9226,987,96,20210307,1
9226,10828,1,20210309,1
9226,12693,1,20210309,2
9226,13215,134,20210322,1
9227,9083,43,20210307,1
9227,9083,161,20210307,2
9227,8304,1,20210310,1
9227,6732,10,20210310,2
9227,6732,1,20210310,3
9227,6732,61,20210311,1
9227,6732,78,20210311,2
9227,12163,21,20210312,1
9227,12163,8,20210312,2
9230,465,5,20210301,1
9230,7941,65,20210301,2
9230,6477,3,20210321,1
9231,3766,35,20210321,1
9231,9909,130,20210323,1
9232,1494,130,20210320,1
9235,10651,1,20210329,1
9238,12705,22,20210307,1
9238,10237,7,20210307,2
9238,10237,1,20210307,3
9238,6855,59,20210307,4
9238,6855,40,20210307,5
9238,3265,74,20210314,1
9238,12215,84,20210320,1
9238,5184,106,20210321,1
9242,11132,1,20210308,1
9242,5220,1,20210308,2
9242,614,1,20210312,1
9242,8536,7,20210314,1
9242,5220,146,20210321,1
9242,5220,1,20210321,2
9243,10156,1,20210327,1
9243,5909,17,20210330,1
9248,2170,91,20210327,1
9248,6708,101,20210327,2
9248,6708,16,20210327,3
9252,12954,1,20210310,1
9252,7541,1,20210310,2
9252,7468,6,20210325,1
9253,14043,106,20210319,1
9254,9119,9,20210311,1
9254,8811,134,20210312,1
9255,2737,36,20210307,1
9255,2737,12,20210307,2
9255,2737,17,20210313,1
9255,2737,92,20210313,2
9255,2737,103,20210314,1
9255,1460,101,20210315,1
9255,465,63,20210320,1
9255,5946,106,20210321,1
9255,7220,1,20210321,2
9256,9909,44,20210309,1
9257,6654,99,20210313,1
9257,6654,1,20210313,2
9257,12558,1,20210313,3
9257,700,99,20210313,4
9257,2198,89,20210320,1
9257,10894,75,20210327,1
9257,10783,1,20210328,1
9257,10783,31,20210328,2
9258,11790,1,20210306,1
9258,11790,24,20210306,2
9258,3057,10,20210306,3
9258,2371,98,20210306,4
9258,2371,23,20210306,5
9258,13077,25,20210320,1
9259,5220,10,20210305,1
9259,5136,41,20210306,1
9259,5220,44,20210306,2
9259,736,69,20210316,1
9259,736,43,20210316,2
9259,6654,124,20210316,3
9263,1589,46,20210303,1
9263,7874,4,20210304,1
9263,14387,6,20210304,2
9263,2950,9,20210304,3
9263,5131,7,20210304,4
9263,2813,8,20210304,5
9263,3674,13,20210309,1
9263,7211,35,20210309,2
9263,5038,8,20210309,3
9263,4182,11,20210312,1
9263,9287,24,20210312,2
9263,3893,1,20210318,1
9263,4182,24,20210318,2
9263,4201,13,20210318,3
9267,5081,12,20210306,1
9267,5081,99,20210309,1
9267,1588,93,20210312,1
9267,1908,6,20210323,1
9267,10508,52,20210324,1
9267,13215,59,20210324,2
9271,4108,1,20210310,1
9271,10400,84,20210316,1
9271,10400,1,20210316,2
9271,10400,93,20210317,1
9271,12554,97,20210320,1
9271,12554,1,20210320,2
9278,2422,68,20210313,1
9279,11298,11,20210326,1
9279,7976,92,20210326,2
9279,7976,1,20210327,1
9279,4934,1,20210327,2
9279,4449,129,20210327,3
9279,7976,60,20210327,4
9279,13298,28,20210329,1
9279,13298,1,20210329,2
9279,1864,71,20210331,1
9279,1864,1,20210331,2
9279,13298,32,20210331,3
9280,10682,37,20210305,1
9280,12544,128,20210306,1
9280,1908,1,20210307,1
9280,10651,107,20210307,2
9280,10651,1,20210307,3
9280,1647,113,20210309,1
9286,12693,1,20210308,1
9286,8579,2,20210314,1
9286,5298,12,20210314,2
9286,9925,1,20210320,1
9293,7603,89,20210301,1
9293,12673,113,20210306,1
9293,1139,188,20210307,1
9293,12673,12,20210308,1
9293,10852,119,20210313,1
9293,13646,93,20210318,1
9293,13646,2,20210320,1
9294,13496,1,20210325,1
9294,4201,15,20210325,2
9294,11762,46,20210325,3
9294,7042,122,20210328,1
9294,7042,1,20210328,2
9294,1900,1,20210329,1
9294,8076,19,20210329,2
9294,1279,10,20210329,3
9294,8589,3,20210329,4
9294,13378,11,20210329,5
9294,8076,18,20210330,1
9295,6096,14,20210302,1
9295,2922,1,20210311,1
9295,8579,68,20210316,1
9295,5568,49,20210318,1
9295,6096,17,20210321,1
9297,465,4,20210310,1
9297,465,1,20210310,2
9297,7709,104,20210316,1
9301,7340,1,20210318,1
9302,8536,42,20210310,1
9302,1900,61,20210318,1
9302,13215,1,20210318,2
9302,13215,19,20210319,1
9302,13215,1,20210322,1
9302,3620,119,20210324,1
9302,10925,2,20210324,2
9302,13215,90,20210325,1
9303,3674,5,20210320,1
9303,4201,17,20210324,1
9303,2737,1,20210327,1
9303,3620,84,20210327,2
9303,5541,12,20210327,3
9303,2737,115,20210328,1
9303,10682,3,20210330,1
9306,4205,32,20210306,1
9306,4205,17,20210307,1
9306,2422,1,20210318,1
9306,7459,1,20210318,2
9306,13656,2,20210318,3
9306,7459,5,20210323,1
9307,5263,128,20210302,1
9307,9416,11,20210311,1
9307,9416,48,20210313,1
9308,7869,3,20210307,1
9308,5098,2,20210307,2
9308,1647,2,20210316,1
9308,5184,111,20210326,1
9308,1900,58,20210327,1
9308,3893,5,20210327,2
9311,6774,2,20210301,1
9311,7628,96,20210307,1
9311,7628,1,20210307,2
9311,1908,1,20210314,1
9311,1908,15,20210314,2
9311,7628,1,20210314,3
9311,4201,113,20210321,1
9316,1647,117,20210313,1
9316,2943,110,20210325,1
9316,10789,11,20210330,1
9318,12690,95,20210321,1
9318,9227,34,20210321,2
9318,3495,28,20210324,1
9319,13279,106,20210304,1
9319,482,2,20210304,2
9319,9552,93,20210305,1
9319,9552,1,20210305,2
9319,2198,12,20210307,1
9319,12484,1,20210310,1
9319,12484,1,20210310,2
9319,1372,27,20210310,3
9319,10561,10,20210312,1
9319,10561,16,20210313,1
9323,2161,1,20210307,1
9323,1900,6,20210324,1
9328,7211,148,20210321,1
9328,5184,107,20210321,2
9328,4201,33,20210321,3
9328,3893,1,20210322,1
9328,8106,8,20210322,2
9328,10365,151,20210327,1
9328,10365,1,20210327,2
9329,1130,2,20210314,1
9329,12648,23,20210327,1
9329,12648,1,20210328,1
9329,8970,106,20210330,1
9330,5735,32,20210320,1
9330,7860,98,20210326,1
9330,3472,16,20210326,2
9330,5492,62,20210326,3
9330,5492,23,20210326,4
9333,9859,1,20210320,1
9334,3744,1,20210309,1
9334,6477,69,20210324,1
9337,6287,107,20210314,1
9337,7013,80,20210325,1
9341,2461,19,20210312,1
9341,12800,119,20210313,1
9341,12800,4,20210313,2
9341,12693,1,20210313,3
9341,12800,10,20210313,4
9341,12693,112,20210313,5
9341,12800,10,20210314,1
9341,8594,41,20210320,1
9341,8594,1,20210320,2
9341,8594,17,20210320,3
9341,8594,2,20210322,1
9341,8594,30,20210324,1
9341,16,2,20210327,1
9349,1616,28,20210315,1
9349,2316,8,20210315,2
9349,9472,18,20210316,1
9349,2371,119,20210321,1
9349,11132,31,20210322,1
9349,10365,34,20210327,1
9349,6612,28,20210328,1
9349,12811,32,20210403,1
9353,5145,95,20210301,1
9353,13596,85,20210302,1
9353,1588,95,20210309,1
9353,7628,107,20210310,1
9353,7628,6,20210311,1
9353,5298,116,20210313,1
9353,13215,112,20210318,1
9353,1494,128,20210318,2
9353,1000,130,20210319,1
9357,7834,120,20210311,1
9357,9201,109,20210318,1
9357,9287,134,20210323,1
9358,14398,16,20210330,1
9358,14398,1,20210330,2
9358,14398,13,20210330,3
9358,4727,1,20210330,4
9358,9934,1,20210330,5
9358,14398,1,20210330,6
9366,11008,1,20210306,1
9366,11008,93,20210306,2
9366,966,97,20210308,1
9366,14489,90,20210310,1
9366,6748,117,20210314,1
9366,9416,131,20210316,1
9366,9416,9,20210316,2
9366,13352,96,20210317,1
9366,13352,1,20210317,2
9366,8283,99,20210319,1
9366,10205,31,20210320,1
9366,10205,126,20210320,2
9366,10205,1,20210320,3
9366,10205,34,20210321,1
9367,9302,9,20210314,1
9367,9302,1,20210319,1
9368,9948,7,20210314,1
9368,4433,68,20210317,1
9369,3634,1,20210312,1
9369,6748,1,20210312,2
9369,5287,96,20210320,1
9373,987,127,20210315,1
9373,12181,122,20210315,2
9373,1536,27,20210315,3
9373,2035,44,20210324,1
9373,2035,1,20210324,2
9375,14427,2,20210318,1
9376,12484,6,20210316,1
9376,6654,98,20210316,2
9376,12484,1,20210316,3
9376,6654,1,20210316,4
9376,4201,116,20210316,5
9376,7848,111,20210316,6
9376,9287,113,20210317,1
9376,3445,99,20210317,2
9376,7898,60,20210319,1
9376,12181,120,20210319,2
9376,7898,62,20210319,3
9376,5741,5,20210320,1
9376,14509,114,20210320,2
9376,7459,1,20210320,3
9376,9306,88,20210320,4
9376,7459,26,20210320,5
9376,14509,2,20210320,6
9376,4205,9,20210322,1
9376,3346,94,20210322,2
9376,10909,1,20210322,3
9376,426,103,20210322,4
9376,2673,1,20210323,1
9376,10173,92,20210323,2
9376,2673,97,20210323,3
9376,14516,108,20210323,4
9376,6201,128,20210325,1
9376,10365,139,20210325,2
9376,7546,99,20210326,1
9380,8189,105,20210308,1
9380,6290,1,20210308,2
9380,5464,4,20210309,1
9384,4731,103,20210309,1
9384,4731,1,20210309,2
9384,10682,94,20210310,1
9384,8713,79,20210311,1
9384,9306,78,20210312,1
9384,2794,97,20210313,1
9387,5654,103,20210320,1
9388,8266,134,20210321,1
9389,6654,10,20210313,1
9389,6004,49,20210321,1
9389,11654,87,20210328,1
9389,6004,2,20210331,1
9390,3057,1,20210306,1
9390,3946,155,20210307,1
9390,8694,1,20210319,1
9390,8649,4,20210319,2
9390,8694,137,20210320,1
9390,2170,3,20210321,1
9390,4163,2,20210321,2
9390,4163,80,20210321,3
9390,4163,1,20210321,4
9391,12705,127,20210308,1
9391,2943,43,20210315,1
9391,9119,31,20210315,2
9394,2170,1,20210326,1
9394,2170,64,20210326,2
9394,2170,1,20210327,1
9394,2170,37,20210327,2
9394,2170,1,20210327,3
9394,2170,103,20210327,4
9394,2170,28,20210327,5
9394,2170,74,20210328,1
9394,2170,1,20210328,2
9394,2170,92,20210403,1
9396,7931,96,20210307,1
9396,829,97,20210307,2
9396,12484,14,20210321,1
9396,11009,104,20210321,2
9396,3297,41,20210321,3
9396,1797,12,20210321,4
9396,6654,96,20210322,1
9404,1631,4,20210307,1
9404,9302,17,20210309,1
9404,6774,53,20210311,1
9404,11764,147,20210316,1
9404,6009,14,20210317,1
9404,7606,30,20210324,1
9404,7606,39,20210324,2
9405,458,115,20210327,1
9405,7340,1,20210327,2
9406,10508,3,20210320,1
9410,11132,75,20210304,1
9410,9240,1,20210304,2
9410,9240,23,20210304,3
9411,1616,200,20210331,1
9411,478,10,20210331,2
9414,12555,1,20210306,1
9414,12555,89,20210307,1
9414,2198,17,20210313,1
9414,14250,1,20210313,2
9414,11865,10,20210313,3
9414,2198,1,20210313,4
9419,1647,52,20210309,1
9419,5038,54,20210313,1
9419,5038,51,20210313,2
9419,10682,33,20210315,1
9419,8106,71,20210315,2
9419,10682,55,20210316,1
9419,13596,85,20210318,1
9419,13071,1,20210319,1
9419,1000,146,20210319,2
9419,5541,24,20210326,1
9434,1842,1,20210312,1
9434,12378,1,20210312,2
9434,8954,1,20210312,3
9434,12864,1,20210312,4
9434,11260,10,20210313,1
9434,6855,1,20210313,2
9434,8954,1,20210313,3
9434,12215,1,20210314,1
9434,7211,51,20210316,1
9434,1900,42,20210326,1
9434,3674,27,20210326,2
9444,7211,140,20210306,1
9444,9287,3,20210306,2
9444,8599,19,20210306,3
9444,1616,146,20210311,1
9444,7301,69,20210311,2
9444,8536,28,20210311,3
9444,5022,1,20210311,4
9444,8599,82,20210314,1
9444,5131,27,20210314,2
9444,2943,90,20210315,1
9444,10682,5,20210316,1
9444,10682,104,20210317,1
9444,4201,101,20210318,1
9444,1900,53,20210319,1
9444,5184,92,20210319,2
9444,1900,16,20210320,1
9444,9287,132,20210321,1
9444,1900,74,20210321,2
9444,5131,41,20210321,3
9444,10508,84,20210321,4
9444,5038,78,20210321,5
9444,12705,101,20210321,6
9444,8649,54,20210321,7
9444,9306,88,20210322,1
9444,10365,128,20210323,1
9444,10068,30,20210325,1
9448,3698,167,20210309,1
9448,11434,58,20210311,1
9448,9402,17,20210311,2
9448,3134,58,20210314,1
9448,3134,1,20210314,2
9448,1904,1,20210314,3
9448,7020,1,20210314,4
9448,7020,105,20210314,5
9448,12310,1,20210314,6
9448,13205,37,20210314,7
9448,411,56,20210316,1
9448,6396,1,20210316,2
9448,611,84,20210316,3
9448,611,1,20210316,4
9448,411,1,20210316,5
9448,11587,1,20210316,6
9448,14134,1,20210317,1
9448,4133,90,20210317,2
9448,4133,1,20210317,3
9448,4133,30,20210318,1
9448,8283,1,20210318,2
9448,13205,69,20210319,1
9448,14134,37,20210320,1
9452,1900,121,20210321,1
9452,255,2,20210327,1
9452,6524,43,20210328,1
9452,6524,62,20210328,2
9452,8480,1,20210403,1
9452,11306,77,20210403,2
9453,2170,2,20210319,1
9453,2170,2,20210320,1
9453,2170,1,20210320,2
9453,13282,90,20210325,1
9453,2170,98,20210327,1
9453,2170,97,20210328,1
9453,2170,85,20210329,1
9454,2198,66,20210307,1
