USER_ID,MOVIE_ID,DURATION
4525,3674,95
4525,5038,20
4525,5184,106
4525,5308,94
4525,5541,96
4525,5646,71
4525,7211,75
4525,9618,29
4525,9715,92
4525,10925,84
4525,14043,112
4527,2128,109
4527,6327,27
4527,9056,2
4527,11008,1
4527,11320,29
4528,1616,141
4528,2673,99
4528,2794,108
4528,3642,85
4528,4201,85
4528,4791,12
4528,5298,116
4528,7121,100
4528,7431,91
4528,8599,114
4528,9287,115
4528,9306,94
4528,10173,93
4528,10365,30
4528,10508,39
4528,10682,114
4528,12705,61
4529,3674,57
4529,5991,1
4529,8106,46
4529,10508,100
4530,2256,26
4530,5184,93
4530,14071,2
4531,1209,8
4531,3932,1
4531,7953,192
4531,9056,354
4532,152,28
4532,581,31
4532,2198,93
4532,6565,15
4532,9339,132
4532,9402,110
4532,11712,130
4532,14123,24
4534,6377,113
4535,255,99
4535,1900,38
4535,2256,95
4535,3620,7
4535,9287,21
4537,611,1
4537,1921,2
4537,2170,1
4537,3766,1
4537,9110,1
4537,12693,1
4537,12714,1
4537,14250,1
4538,2170,1
4538,2526,1
4538,3744,2
4538,6271,93
4538,6654,1
4538,8579,121
4538,9497,142
4538,9821,98
4538,13643,32
4538,14250,2
4539,1130,113
4539,12554,266
4540,2922,97
4540,7220,49
4540,9476,1
4540,13326,1
4541,1616,185
4541,2901,82
4541,4201,124
4541,5298,64
4541,6287,128
4541,7211,104
4541,7848,195
4541,13653,2
4543,1063,16
4543,1588,1
4543,1616,55
4543,1900,37
4543,4201,7
4543,4915,1
4543,5741,57
4543,6782,119
4543,8106,2
4543,8599,110
4543,9110,2
4543,9287,11
4543,9302,85
4543,10130,1
4543,10365,5
4543,10508,54
4543,10682,6
4543,10967,6
4543,12705,1
4543,13071,30
4544,104,88
4544,6654,28
4544,8786,111
4545,2170,2
4545,7803,113
4545,13606,1
4545,13893,1
4545,14250,2
4546,2198,1
4546,4033,28
4546,5131,5
4546,6009,133
4546,6774,8
4546,7211,13
4546,7485,47
4546,8106,97
4548,1011,2
4548,4328,1
4548,6026,1
4548,6574,1
4548,7261,1
4548,7596,1
4548,10608,1
4548,12174,114
4548,12238,1
4549,2198,89
4549,6654,19
4549,6880,102
4549,7329,1
4549,14134,75
4550,2161,1
4550,9302,1
4554,1616,299
4554,2265,66
4554,3642,86
4554,12824,8
4555,4243,108
4555,5367,125
4555,6654,98
4559,8284,8
4559,8579,18
4559,12759,1
4560,8579,15
4560,13932,72
4562,3674,95
4562,4915,12
4562,7606,1
4562,14274,2
4563,1494,9
4563,1589,9
4563,1900,7
4563,2924,10
4563,3893,4
4563,4201,1
4563,5038,6
4563,7301,9
4563,7525,9
4563,7541,29
4563,8599,4
4563,13215,91
4564,7874,94
4564,8968,143
4564,10365,156
4565,1013,150
4565,2316,94
4565,7251,131
4565,10121,2
4565,11132,73
4566,1043,82
4566,5991,15
4566,13326,52
4567,677,3
4567,2170,136
4567,3039,182
4567,5308,7
4567,6491,7
4567,8713,1
4567,14287,1
4568,2398,12
4568,4108,11
4568,6654,90
4569,62,120
4569,10639,74
4569,13138,45
4570,1892,68
4570,8579,1
4571,8244,1
4574,3255,99
4574,6024,29
4574,9534,28
4574,10608,90
4574,12965,22
4575,1494,15
4575,7093,1
4575,12298,1
4575,14134,88
4575,14250,2
4576,1676,33
4576,1900,39
4576,1921,1
4576,7874,4
4576,8536,1
4576,10909,100
4577,344,9
4577,3540,222
4577,3674,24
4577,3767,62
4577,3998,160
4577,5131,1
4577,5532,12
4577,6323,12
4577,6430,21
4577,6525,11
4577,6691,32
4577,7874,17
4577,9164,2
4577,9444,37
4577,10021,95
4577,10365,140
4577,13352,47
4578,465,81
4578,854,54
4578,5877,115
4578,8843,96
4579,1900,26
4579,2943,2
4579,7363,5
4580,8284,7
4581,2071,148
4581,4136,122
4582,1616,45
4582,3674,103
4582,4915,85
4582,10365,29
4585,4812,1
4585,7465,108
4585,9188,5
4585,12648,17
4585,13298,61
4586,12558,3
4587,2371,123
4587,5184,109
4587,8536,8
4587,8649,6
4587,13071,120
4587,13603,129
4588,1133,116
4588,1908,108
4588,2943,152
4588,3946,46
4588,4205,100
4588,4915,9
4588,5038,102
4588,5184,106
4588,5466,115
4588,5541,94
4588,6288,121
4588,7577,12
4588,8536,192
4588,8599,112
4588,8649,140
4588,8775,7
4588,9287,122
4588,10091,65
4588,10365,91
4588,10508,173
4588,11062,19
4590,1455,87
4590,3959,54
4590,5085,306
4590,6413,92
4590,7848,28
4590,7874,5
4590,12554,90
4592,1900,111
4592,3946,21
4592,10532,105
4592,13596,1
4593,5244,50
4593,8266,97
4594,4391,13
4594,5220,314
4595,2170,9
4595,4449,141
4595,4812,1
4595,8594,1
4595,9524,1
4595,9909,150
4596,6024,88
4598,465,9
4598,478,106
4598,655,111
4598,1616,139
4598,2737,113
4598,3674,3
4598,4201,115
4598,4792,41
4598,7546,99
4598,8599,9
4598,9287,113
4598,12954,108
4599,511,3
4599,7459,124
4599,7546,104
4599,7898,122
4599,8536,90
4599,9914,138
4599,10508,109
4599,14052,192
4602,987,94
4602,3946,3
4602,7709,103
4602,10508,8
4603,133,157
4603,1011,116
4603,1659,122
4603,4738,40
4603,12558,1
4603,12627,1
4606,1900,9
4606,3893,6
4606,5038,19
4607,465,87
4607,1302,35
4607,4008,129
4607,7874,7
4607,8775,10
4607,12216,120
4608,3255,2
4608,4375,119
4608,5184,110
4608,12814,1
4609,1494,136
4609,1616,22
4609,3667,58
4609,5038,13
4609,8599,118
4609,10682,29
4610,99,68
4610,869,81
4610,3255,94
4610,3884,88
4612,4205,26
4613,1616,135
4613,2673,12
4613,6009,104
4613,10682,152
4614,1765,18
4614,3667,46
4614,3674,8
4614,4008,1
4614,4182,21
4614,7541,1
4614,7874,1
4616,7340,118
4618,426,92
4618,2673,98
4618,2822,1
4618,3345,88
4618,3489,74
4618,7530,8
4618,9374,18
4618,10362,11
4620,565,119
4620,9278,129
4621,260,1
4621,1011,2
4621,1140,2
4621,1254,1
4621,1366,14
4621,1701,2
4621,3491,7
4621,3683,2
4621,4396,12
4621,5031,2
4621,6654,3
4621,7312,3
4621,7530,11
4623,2828,107
4623,4108,87
4623,4264,99
4623,4430,1
4623,7305,1
4623,7592,1
4623,7998,122
4623,9341,116
4623,9821,1
4623,10232,1
4623,13758,1
4623,14374,1
4624,2777,103
4624,7242,112
4625,9534,74
4625,11551,145
4625,12743,40
4626,1921,1
4626,2123,95
4626,4839,1
4626,4946,17
4626,6855,67
4626,14026,1
4627,2569,17
4627,7459,13
4627,9859,87
4628,1254,1
4628,1366,1
4628,3028,1
4628,4396,1
4628,7541,29
4628,9374,1
4628,10385,1
4628,10561,111
4628,11766,1
4629,611,15
4629,6003,1
4629,6994,35
4629,7530,6
4629,9267,54
4630,1647,180
4630,1900,109
4630,4201,120
4630,5991,44
4630,8536,22
4630,10365,159
4630,13077,49
4631,1608,114
4631,1900,74
4631,3667,14
4631,4792,18
4631,7211,63
4631,10682,16
4631,13215,112
4632,1588,25
4632,1908,107
4636,9051,9
4637,2963,112
4639,987,16
4639,5184,112
4639,7941,2
4639,8106,197
4639,13643,2
4640,5145,92
4640,6009,48
4641,40,6
4641,611,1
4641,854,1
4641,2891,1
4641,3154,1
4641,8037,1
4641,8106,1
4641,9302,4
4641,10967,1
4641,11764,1
4641,12932,1
4642,1616,29
4642,5797,65
4644,5892,124
4644,7559,4
4645,1842,100
4645,8536,85
4645,10682,1
4645,11132,76
4645,13784,99
4646,104,1
4646,289,1
4646,756,1
4646,1132,1
4646,1473,1
4646,1645,29
4646,1715,1
4646,4025,1
4646,4205,174
4646,4464,200
4646,5084,1
4646,5104,2
4646,5263,40
4646,6271,65
4646,7340,1
4646,7432,37
4646,7445,70
4646,7472,75
4646,7489,79
4646,8056,7
4646,8110,2
4646,8559,42
4646,9061,133
4646,9757,1
4646,12292,5
4646,12352,1
4646,12861,25
4646,12973,216
4646,13316,13
4646,13800,11
4647,1932,1
4647,10363,4
4648,2137,24
4649,275,111
4649,2087,1
4649,2523,1
4649,6377,113
4649,7340,1
4649,7592,2
4649,10238,113
4649,14125,93
4653,5220,103
4655,2170,104
4655,2815,286
4655,12174,57
4655,12554,2
4655,14157,200
4656,7465,1
4657,781,1
4657,4108,1
4657,6654,2
4657,14250,124
4658,2943,114
4658,6291,29
4658,11977,5
4659,3255,2
4659,5167,88
4659,7075,19
4659,7464,103
4659,10446,260
4659,12293,118
4659,13477,119
4664,1151,57
4664,2491,1
4664,4178,100
4664,4556,54
4664,5351,84
4664,6654,98
4664,8107,7
4664,9497,1
4664,9859,1
4664,10508,1
4665,3766,1
4665,7541,19
4665,7628,12
4665,8970,1
4665,11301,85
4667,5081,23
4667,10682,94
4669,14250,100
4670,8352,127
4670,8579,113
4670,13352,2
4671,2454,1
4672,1133,102
4672,1616,139
4672,1900,111
4672,2943,14
4672,3674,1
4672,4201,122
4672,5184,10
4672,6287,111
4672,9119,145
4672,9287,63
4672,10365,36
4672,10508,25
4672,11656,27
4672,13215,3
4673,6049,5
4674,1958,47
4674,3998,1
4674,4527,1
4674,7340,87
4674,7603,113
4674,7758,1
4674,8283,1
4674,10385,20
4674,13298,1
4674,14434,1
4675,5263,48
4676,853,1
4676,2046,46
4676,2794,101
4676,7459,134
4676,9121,95
4676,11240,43
4676,12173,3
4677,2874,13
4677,3855,1
4677,4391,13
4677,5991,7
4677,10242,1
4678,2198,37
4678,3733,1
4678,3744,2
4678,7204,129
4678,7294,1
4678,9152,1
4679,1540,114
4679,11254,102
4680,1158,3
4680,2145,2
4680,2198,2
4680,3667,81
4680,4792,27
4680,7758,1
4680,8106,15
4680,8283,2
4680,10651,95
4680,10978,122
4680,11276,25
4680,12956,13
4680,13848,2
4680,14101,1
4681,12759,288
4682,1921,1
4682,2922,147
4683,2170,158
4683,9416,20
4683,11935,128
4685,961,113
4685,11008,1
4686,2170,194
4687,1417,94
4687,2170,296
4687,7559,11
4688,5085,1
4688,5269,1
4690,9982,4
4690,10693,98
4691,9571,1
4691,13893,281
4693,2198,91
4695,1616,147
4695,5184,107
4695,7121,48
4695,12215,44
4695,14071,63
4696,5184,98
4696,12404,99
4698,4243,1
4698,5142,100
4700,4738,134
4703,5918,137
4703,6994,2
4703,7027,116
4703,13236,139
4704,3151,4
4704,3667,88
4704,4792,5
4704,6288,115
4704,8812,1
4704,10651,107
4705,362,217
4705,987,109
4705,1616,233
4705,2461,2
4705,8599,113
4705,10220,111
4705,10682,111
4707,4716,17
4707,4955,114
4707,7459,134
4707,10724,15
4707,11026,34
4707,13209,63
4708,5157,108
4708,5654,105
4708,10860,5
4709,2170,206
4709,6413,60
4709,8284,4
4709,8579,99
4709,9416,61
4709,9909,148
4709,10363,161
4709,11829,2
4709,13606,1
4710,1734,89
4710,4108,25
4710,7431,86
4710,7606,1
4710,13532,63
4711,7211,71
4712,3855,1
4712,6075,1
4712,6654,83
4712,6750,1
4712,7083,48
4712,9392,100
4712,10242,23
4712,12230,1
4712,13893,180
4713,1133,42
4713,6287,1
4713,9287,157
4714,3674,15
4714,3967,4
4714,4928,116
4714,7874,3
4715,3265,7
4715,5184,32
4715,5991,29
4715,7301,15
4715,7874,28
4715,8106,6
4716,4791,1
4716,5038,1
4716,5042,5
4716,12548,1
4716,12754,3
4716,12932,7
4717,2372,26
4717,2950,8
4717,3057,42
4717,5038,12
4717,5991,36
4717,7525,43
4717,7874,20
4717,13186,22
4717,13838,14
4718,1519,68
4718,10584,10
4719,853,105
4719,2922,154
4719,3634,96
4719,3946,161
4719,4205,145
4719,8283,3
4719,10682,6
4719,12222,122
4720,411,43
4720,1796,1
4720,4102,61
4720,6829,4
4720,13891,32
4721,2170,1
4727,6847,1
4727,7340,94
4727,7942,1
4727,9302,1
4728,3993,135
4728,4738,134
4729,670,101
4729,2820,171
4729,3683,106
4729,5922,195
4729,6886,137
4729,9909,57
4729,12469,52
4729,13849,1
4730,8438,13
4732,2637,3
4732,3492,24
4732,4108,23
4732,5599,3
4732,6574,92
4732,6654,30
4732,7150,17
4732,8787,5
4732,9146,2
4732,10232,1
4732,10875,10
4732,12932,10
4732,13882,1
4732,14134,1
4733,3642,85
4734,611,1
4734,1616,1
4734,2853,2
4734,4278,1
4734,7020,1
4734,8037,1
4734,11446,112
4734,14478,127
4735,854,1
4735,4201,20
4735,6679,122
4735,8536,9
4735,9287,34
4736,5991,9
4737,7459,14
4738,5184,105
4739,2198,141
4739,2820,186
4739,6654,38
4739,9691,111
4739,11132,1
4739,12693,136
4739,13838,75
4740,16,213
4740,611,84
4740,1063,14
4740,5081,115
4740,6782,120
4740,11132,82
4740,12954,110
4740,13596,85
4742,611,85
4742,829,43
4742,1372,40
4742,2076,6
4742,2198,94
4742,4216,125
4742,4278,112
4742,7592,89
4742,7758,83
4742,9497,6
4742,10385,10
4742,10828,114
4742,14134,72
4743,2170,109
4743,6708,1
4743,7941,75
4744,568,84
4744,614,76
4744,697,140
4744,7628,7
4744,8556,93
4744,8811,134
4744,10232,1
4744,14134,101
4746,4791,1
4747,2170,75
4747,2635,61
4747,7059,67
4747,7340,2
4747,14452,8
4748,2198,97
4748,2943,71
4748,5038,117
4748,8441,4
4748,8599,40
4748,13352,2
4749,853,1
4749,2794,100
4749,5168,1
4750,362,4
4750,2497,32
4750,14589,101
4751,458,1
4751,2170,1
4751,2473,1
4751,11226,2
4751,11845,89
4751,12303,1
4751,13336,137
4752,4298,95
4752,12554,4
4753,13069,1
4754,5020,97
4754,8579,102
4754,10400,52
4754,13069,73
4754,14380,10
4755,10682,1
4755,12276,1
4757,465,84
4757,1832,1
4757,3674,1
4757,6477,77
4757,7541,3
4757,8843,97
4757,10875,1
4757,12342,85
4757,13291,1
4757,14352,1
4758,99,69
4758,3255,14
4758,4216,126
4758,5322,80
4758,6612,99
4758,7133,62
4758,9497,116
4758,12065,62
4758,14134,87
4758,14274,12
4758,14434,202
4758,14489,90
4759,13370,83
4761,1616,139
4761,5184,107
4761,10091,23
4761,10894,106
4761,12399,86
4762,987,118
4762,8536,28
4762,13455,4
4762,13893,2
4762,14250,2
4763,552,106
4763,1037,1
4763,2737,69
4763,7898,174
4763,9287,99
4763,9925,1
4763,13069,1
4763,13964,1
4765,1616,139
4765,2170,2
4765,4248,107
4765,5085,1
4765,5654,1
4765,7020,1
4765,12298,1
4765,12469,1
4765,12779,1
4766,2508,7
4767,7211,139
4767,7874,80
4768,5298,19
4768,11826,173
4769,1900,108
4769,2943,128
4769,13077,12
4769,13215,113
4770,3634,1
4770,14071,67
4772,2737,18
4772,5168,1
4772,12173,1
4772,12954,1
4773,1647,113
4773,2943,129
4773,4792,70
4773,8106,96
4773,8599,113
4776,1647,185
4776,4033,1
4776,8106,127
4776,10894,39
4776,13215,1
4777,14287,160
4778,10365,131
4778,14250,1
4779,8579,1
4780,611,81
4780,1082,18
4780,1653,31
4780,1740,63
4780,1887,22
4780,2365,37
4780,2569,1
4780,2943,133
4780,4216,48
4780,4278,90
4780,5195,6
4780,5234,133
4780,5298,1
4780,6041,1
4780,7429,15
4780,7482,14
4780,9110,1
4780,9278,33
4780,9909,24
4780,10508,1
4780,10639,92
4780,10781,22
4780,10938,1
4780,10958,12
4780,11297,151
4780,11966,38
4780,12352,1
4780,12958,37
4780,13033,25
4780,13215,22
4780,14026,80
4781,1494,128
4781,1616,145
4781,1647,151
4781,2922,43
4781,2924,1
4781,3642,74
4781,4201,13
4781,4915,77
4781,5184,107
4781,6009,6
4781,10508,20
4781,10925,135
4781,13077,8
4781,13215,44
4781,14522,242
4783,5633,1
4783,14250,108
4784,3495,92
4785,2198,99
4785,2922,1
4786,3183,41
4788,1519,46
4788,2012,88
4788,8266,96
4788,9188,34
4788,9463,23
4788,10697,9
4788,13599,56
4789,2066,1
4789,2755,2
4789,7431,84
4789,9948,80
4789,10909,104
4789,14250,1
4789,14403,112
4790,2128,81
4790,2198,1
4790,7586,1
4790,8190,108
4790,8266,24
4790,12250,93
4790,12759,90
4790,13093,1
4790,14380,48
4791,1254,37
4791,1968,2
4791,2842,95
4791,3967,130
4791,4164,1
4791,6094,82
4791,7133,79
4791,7530,2
4791,10121,262
4791,11488,34
4791,14250,1
4791,14478,104
4792,7459,135
4792,8536,7
4793,4108,79
4793,12823,113
4794,1616,66
4794,2943,103
4794,2950,2
4794,3946,4
4794,5541,20
4794,5991,23
4794,7211,9
4794,7340,1
4794,13596,39
4795,2776,4
4795,4216,145
4795,6654,98
4795,7874,13
4795,9884,15
4795,12966,24
4795,13417,143
4797,1063,73
4797,1784,7
4798,4653,192
4798,4922,6
4798,5405,221
4798,7953,143
4798,8738,99
4798,10311,104
4798,12394,41
4798,12746,98
4798,12965,102
4798,13675,133
4799,1647,27
4799,5184,140
4799,8599,107
4799,13215,80
4800,411,77
4800,3402,1
4800,5493,65
4800,12958,1
4800,13658,1
4800,14134,1
4801,2943,23
4801,7133,1
4804,2943,17
4804,3151,117
4804,5081,37
4804,8106,181
4805,10682,21
4806,2673,147
4806,2737,112
4806,3042,117
4806,5157,135
4806,12276,130
4807,3674,23
4807,5038,3
4807,7211,32
4807,12276,61
4808,5269,1
4809,2436,183
4809,3766,100
4809,4433,95
4809,6287,111
4809,11582,109
4809,13209,200
4809,14109,132
4811,697,87
4811,2371,131
4811,2924,98
4811,13352,97
4812,4278,112
4812,5085,18
4812,6612,105
4812,6654,120
4812,6782,1
4812,8266,111
4812,8579,89
4812,14134,94
4812,14478,209
4813,4792,69
4813,8076,50
4813,10833,17
4813,14250,1
4814,816,375
4814,2045,101
4814,7943,121
4814,10511,90
4815,1435,2
4815,4916,58
4816,7874,4
4816,9686,1
4821,454,1
4821,1000,24
4821,7211,16
4821,14116,27
4822,2922,1
4822,3620,1
4822,7546,8
4822,14026,17
4822,14434,1
4823,3347,86
4823,7459,9
4823,10978,1
4823,14250,1
4824,6082,23
4824,14434,46
4825,1750,24
4825,2198,5
4825,4424,15
4825,8570,17
4825,9770,111
4826,3575,16
4826,5076,1
4826,14250,74
4827,10344,13
4827,12385,3
4828,4223,47
4829,116,80
4829,2170,4
4829,8579,98
4829,8921,20
4829,10343,78
4829,13069,182
4830,3674,13
4830,4182,10
4830,4201,14
4830,5991,7
4830,7874,10
4830,10789,13
4831,120,3
4831,4108,79
4831,5857,85
4831,10828,131
4831,14352,119
4833,2922,97
4833,7628,2
4833,8811,1
4833,14250,1
4834,4915,25
4834,5184,80
4834,7211,123
4834,13603,64
4836,475,85
4836,611,105
4836,2198,90
4836,5084,7
4836,6654,216
4836,6994,98
4836,7697,217
4836,9534,77
4836,14134,94
4838,40,22
4838,5298,35
4838,6002,1
4838,7340,2
4838,9534,1
4838,12378,1
4838,14250,1
4839,2198,9
4839,5654,101
4840,3204,51
4840,3312,28
4840,7182,124
4840,8672,9
4840,8981,55
4841,4792,1
4841,4915,3
4841,6588,12
4841,7941,1
4841,10868,68
4841,14052,71
4842,1647,4
4842,1900,111
4842,2849,36
4842,5184,106
4842,8106,169
4842,9781,8
4842,10091,37
4842,10978,35
4842,13077,109
4843,420,7
4843,6654,3
4843,14250,3
4844,12554,1
4845,1494,12
4845,1842,98
4845,1900,21
4845,4205,172
4845,7606,1
4845,9859,3
4845,10508,99
4845,13215,61
4845,14026,1
4846,6654,146
4846,7941,94
4847,1302,109
4847,1900,108
4847,3445,11
4847,3620,17
4847,3667,14
4847,3674,36
4847,5541,95
4847,6588,20
4847,8599,89
4847,8649,4
4847,8713,67
4847,8968,157
4847,10173,40
4847,10996,66
4847,12173,6
4847,12993,136
4848,1900,8
4848,7874,5
4852,3900,4
4852,6177,1
4852,7305,1
4852,7321,9
4852,9821,106
4852,10308,7
4852,10978,131
4853,1302,99
4853,1900,109
4853,2596,4
4853,5081,64
4853,12705,62
4853,13077,58
4854,4792,60
4854,9119,129
4854,12276,100
4855,2170,125
4855,5803,205
4856,7211,21
4857,6855,78
4860,987,144
4860,3634,1
4860,12215,86
4860,13985,1
4860,14434,1
4862,1908,22
4862,2943,23
4862,12705,182
4863,1037,107
4863,6017,67
4863,6323,122
4863,7465,203
4863,9267,67
4863,11132,72
4863,12623,115
4864,445,98
4864,1494,142
4864,2673,24
4864,2943,191
4864,7628,32
4864,8649,219
4864,9306,11
4865,1133,120
4865,1536,34
4865,1616,148
4865,4731,12
4865,5184,28
4865,5298,2
4865,12705,14
4866,2137,134
4866,8749,262
4867,7070,8
4868,8536,1
4868,8713,55
4868,12544,259
4869,1900,24
4869,2371,122
4869,4201,117
4869,4248,92
4869,4731,26
4869,5022,105
4869,5541,40
4869,5797,338
4869,8599,227
4869,8649,159
4869,10789,101
4869,12705,223
4869,12824,1
4869,13117,104
4869,13643,95
4869,14522,101
4871,5085,55
4871,8579,94
4871,13326,109
4872,4065,56
4872,4216,145
4872,13459,129
4874,1864,8
4874,7336,1
4874,8357,3
4875,2198,93
4875,2835,83
4875,4216,5
4875,6612,1
4875,6654,99
4875,9227,1
4875,10693,117
4875,11009,1
4875,12918,91
4875,13209,1
4875,13893,2
4876,1455,68
4876,8628,95
4876,11829,80
4876,11935,81
4877,611,1
4877,1616,99
4877,1900,29
4877,2922,31
4877,7834,90
4877,8283,1
4877,10468,140
4877,12693,1
4877,14407,7
4878,14250,4
4879,1900,110
4879,5214,100
4879,5924,236
4879,8106,197
4879,8887,6
4880,10400,145
4880,12212,260
4881,3255,17
4881,5352,132
4881,7592,87
4882,5020,112
4882,9188,79
4882,14596,123
4883,1968,1
4883,3990,34
4883,4192,1
4883,5405,22
4883,8017,1
4883,10439,1
4883,12378,1
4883,12509,53
4884,4490,1
4885,344,114
4885,1932,6
4885,5946,249
4885,6176,70
4885,8970,6
4886,1616,19
4886,4201,15
4886,10365,18
4887,5991,7
4887,6708,1
4887,7874,2
4888,4792,69
4888,13077,17
4890,1038,138
4890,1525,141
4890,9134,61
4890,10317,112
4890,12852,104
4893,1616,143
4893,4433,96
4893,7013,99
4893,8305,104
4893,10365,143
4894,116,3
4896,2923,35
4896,7848,111
4896,7938,1
4896,9188,3
4896,10828,6
4896,12648,61
4897,3028,1
4897,5084,100
4897,7758,87
4897,8659,88
4897,9605,97
4897,10997,138
4897,11132,79
4897,11585,82
4897,14282,112
4899,375,78
4899,2225,1
4899,4278,7
4899,8186,18
4899,8749,87
4899,14434,1
4902,221,1
4902,896,2
4902,2120,1
4902,2808,1
4902,5038,58
4902,5131,1
4902,5184,39
4902,6049,92
4902,6223,1
4902,6301,62
4902,6834,137
4902,8293,33
4902,8482,60
4902,9424,3
4902,9527,12
4902,9618,38
4902,10275,62
4902,10922,22
4902,11465,29
4902,11488,6
4902,11686,45
4902,12661,43
4902,13352,53
4902,13852,42
4902,14010,1
4902,14280,120
4904,1574,1
4904,6654,96
4906,1616,81
4906,6985,1
4906,7211,125
4906,8694,200
4906,14071,138
4906,14529,152
4907,8283,2
4907,12399,24
4907,13117,99
4907,14282,112
4908,1370,101
4908,2316,101
4908,4987,97
4908,5946,101
4908,6319,116
4908,6350,74
4908,9046,140
4908,9086,106
4908,10252,110
4908,10608,105
4908,11674,1
4908,12469,116
4908,14478,106
4909,1616,98
4909,2943,15
4909,3674,102
4909,4201,23
4909,5038,141
4909,5184,123
4909,7208,4
4909,8106,173
4909,10365,171
4909,13077,4
4909,13215,175
4910,1589,6
4910,5184,1
4910,5991,11
4910,7485,52
4910,7546,102
4910,8106,27
4911,1384,8
4911,1616,9
4911,1647,10
4911,1900,113
4911,2943,128
4911,3893,35
4911,5184,114
4911,10958,1
4911,14071,44
4912,768,2
4912,1414,1
4912,1532,1
4912,4216,1
4912,4336,1
4912,5839,1
4912,6252,1
4912,6271,2
4912,6324,2
4912,7256,1
4912,7340,2
4912,7782,2
4912,9976,1
4912,11564,2
4912,12705,2
4912,12805,117
4913,2137,41
4913,8628,79
4913,9473,74
4913,13326,103
4913,13909,54
4914,2522,2
4914,4657,61
4914,6515,4
4914,9210,1
4914,10938,1
4914,11993,1
4916,4201,124
4916,5184,26
4916,10365,178
4916,10508,110
4918,3766,1
4918,4108,154
4918,6405,159
4918,7340,1
4918,9110,117
4918,11819,1
4918,12954,2
4918,14250,1
4918,14274,1
4919,1536,6
4919,4792,1
4919,12705,3
4920,4108,1
4920,5042,2
4920,6497,1
4920,7606,2
4920,9110,1
4920,12932,1
4920,13282,1
4920,14274,1
4921,4201,25
4921,7359,2
4921,8970,21
4921,9293,21
4922,2198,91
4922,11738,173
4924,8579,104
4925,426,5
4925,478,28
4925,987,7
4925,1616,135
4925,1900,26
4925,3674,11
4925,4201,30
4925,9119,82
4926,7874,93
4926,10909,98
4926,11306,1
4926,13071,119
4927,8970,22
4927,11037,174
4928,13230,92
4928,14380,1
4929,3620,13
4929,5038,7
4929,5991,17
4929,7211,10
4929,7874,11
4929,10789,16
4930,1616,143
4931,578,98
4931,3483,106
4931,5298,57
4931,6009,17
4931,7251,103
4932,13893,753
4933,7373,65
4933,7834,47
4933,9227,96
4933,11635,49
4933,12690,1
4934,2734,3
4934,13527,2
4935,1589,2
4935,3674,2
4935,5991,2
4935,6847,8
4935,7211,6
4935,11391,3
4935,12378,7
4935,12448,1
4936,1900,7
4936,3620,24
4936,3674,11
4936,5038,9
4936,7211,161
4936,7874,10
4940,2170,422
4941,688,118
4941,4155,94
4941,6994,24
4941,7896,99
4941,10925,13
4941,12966,1
4943,5946,1
4943,8341,1
4943,8579,103
4943,12621,1
4943,13135,1
4944,1616,18
4944,3674,95
4944,5038,22
4944,7211,106
4945,16,5
4945,611,62
4945,5654,104
4945,7838,86
4945,9530,133
4945,12484,94
4946,611,83
4946,2943,135
4946,3357,120
4946,5081,115
4946,6172,200
4946,7211,74
4946,11488,115
4947,4216,125
4947,6654,144
4947,11878,98
4947,13180,8
4947,13352,85
4950,403,83
4950,5414,1
4950,7465,1
4950,9534,19
4950,11860,74
4951,1900,111
4951,2943,202
4951,5081,124
4951,9455,108
4951,13077,1
4952,1319,116
4952,6065,75
4952,6654,163
4952,6957,108
4952,7020,113
4952,9938,180
4952,10068,105
4952,11746,94
4953,2473,205
4953,6026,87
4953,8642,106
4953,9416,39
4953,9524,190
4953,9909,99
4954,2170,1
4954,5523,14
4954,11935,16
4954,12554,3
4954,13298,141
4957,3255,92
4958,8106,111
4958,10365,76
4960,987,26
4960,8106,6
4961,987,188
4961,4033,201
4961,4278,1
4961,7606,39
4961,9859,8
4961,10130,1
4963,2198,1
4963,4915,68
4963,12484,1
4964,8579,13
4965,13215,164
4966,1451,90
4966,2170,2
4966,6275,82
4966,7559,10
4966,10987,86
4967,1319,77
4967,8482,130
4967,9240,7
4967,10009,2
4968,4201,3
4968,7860,5
4968,10365,141
4969,1900,7
4969,2265,32
4969,3620,12
4969,3893,4
4969,4182,84
4969,5541,97
4969,7874,3
4969,10173,94
4969,13186,16
4970,987,112
4970,3674,200
4970,4201,31
4970,9287,24
4971,2438,149
4971,7732,1
4971,9056,236
4971,10561,1
4972,1784,55
4972,9119,10
4973,2943,144
4973,3634,1
4973,4108,1
4973,10828,2
4973,11819,1
4974,7592,87
4974,9552,32
4974,14250,124
4975,8939,1
4975,9086,1
4975,13584,18
4975,14513,1
4976,12554,231
4978,1908,110
4978,2046,142
4978,4021,92
4978,12558,104
4979,13282,12
4980,5031,43
4980,5038,1
4980,5081,1
4980,5184,134
4980,6287,98
4980,8106,4
4980,11135,48
4980,12544,1
4982,1372,1
4982,1616,175
4982,1900,112
4982,4309,1
4982,6287,1
4982,8713,7
4982,10365,178
4982,10828,1
4982,13077,1
4982,13643,4
4983,1073,1
4983,3674,51
4983,8843,11
4985,2198,107
4985,7592,1
4985,13282,2
4986,1616,142
4986,3674,101
4986,4201,139
4986,7211,147
4986,7628,183
4986,12705,134
4986,12987,12
4988,2198,91
4988,4108,79
4988,10282,79
