USER_ID,MOVIE_ID,DURATION,WATCH_DAY,WATCH_SEQ
6412,6708,100,20210326,2
6412,2170,1,20210326,3
6412,2170,1,20210327,1
6412,2170,88,20210327,2
6412,2170,1,20210327,3
6413,2198,1,20210309,1
6413,6136,107,20210321,1
6413,6136,1,20210321,2
6413,6136,46,20210321,3
6413,14448,1,20210330,1
6414,8536,80,20210312,1
6414,9312,1,20210312,2
6414,12958,1,20210317,1
6415,9287,99,20210304,1
6415,11132,1,20210305,1
6415,1378,1,20210305,2
6415,2943,128,20210309,1
6416,12399,2,20210324,1
6417,4216,1,20210321,1
6417,4216,125,20210322,1
6417,10365,105,20210329,1
6417,10365,1,20210329,2
6417,4915,96,20210401,1
6417,8278,1,20210401,2
6417,8341,2,20210401,3
6417,6574,98,20210401,4
6417,7898,32,20210401,5
6417,6574,1,20210401,6
6417,5668,58,20210401,7
6417,1435,19,20210401,8
6417,8341,18,20210403,1
6418,11878,1,20210303,1
6418,5654,1,20210303,2
6418,482,1,20210307,1
6418,5654,1,20210307,2
6418,5654,1,20210307,3
6418,6654,2,20210312,1
6418,13180,111,20210319,1
6419,5184,85,20210319,1
6419,11889,4,20210319,2
6419,13336,46,20210319,3
6419,10365,34,20210324,1
6419,1765,31,20210324,2
6419,8106,101,20210325,1
6421,7459,1,20210311,1
6421,9670,104,20210315,1
6421,3093,20,20210315,2
6421,14478,1,20210322,1
6422,12117,1,20210322,1
6424,7121,103,20210320,1
6424,1900,1,20210321,1
6424,5157,7,20210328,1
6425,11062,8,20210301,1
6425,5991,6,20210301,2
6425,300,5,20210312,1
6425,5038,7,20210312,2
6425,2305,5,20210312,3
6425,7211,20,20210312,4
6425,7541,13,20210312,5
6425,3674,5,20210312,6
6425,2874,12,20210312,7
6426,2943,103,20210315,1
6426,13215,113,20210317,1
6426,8536,87,20210317,2
6426,8649,3,20210317,3
6426,13215,5,20210320,1
6426,1494,86,20210320,2
6426,4205,110,20210321,1
6426,1494,40,20210321,2
6426,10508,10,20210321,3
6428,13838,6,20210307,1
6428,7628,130,20210308,1
6428,8599,113,20210313,1
6428,4201,119,20210320,1
6428,1900,41,20210326,1
6429,1900,60,20210324,1
6429,9287,117,20210324,2
6429,5541,7,20210324,3
6430,13643,56,20210303,1
6430,1616,22,20210309,1
6430,1616,25,20210312,1
6430,987,105,20210323,1
6431,5085,1,20210403,1
6431,13909,1,20210403,2
6431,8410,100,20210403,3
6432,7211,30,20210306,1
6432,7211,115,20210307,1
6432,1616,86,20210313,1
6432,4792,63,20210314,1
6432,1589,51,20210314,2
6432,13077,93,20210320,1
6432,4201,116,20210320,2
6432,5184,110,20210320,3
6432,8106,170,20210321,1
6433,14134,1,20210318,1
6433,12364,2,20210318,2
6433,11132,1,20210318,3
6433,5654,1,20210318,4
6433,4278,117,20210320,1
6434,3946,47,20210312,1
6434,12823,1,20210312,2
6434,4278,1,20210312,3
6434,10508,1,20210316,1
6434,9859,1,20210316,2
6434,4201,1,20210316,3
6434,9859,1,20210316,4
6434,9287,113,20210316,5
6434,8536,70,20210317,1
6434,10508,55,20210318,1
6434,1921,1,20210318,2
6434,7606,1,20210318,3
6434,4033,1,20210318,4
6434,4278,1,20210318,5
6434,9859,64,20210319,1
6435,10682,112,20210312,1
6435,7628,115,20210314,1
6435,3642,85,20210324,1
6435,3642,1,20210324,2
6435,255,67,20210326,1
6435,2922,1,20210327,1
6435,10508,100,20210327,2
6435,3893,14,20210329,1
6435,255,50,20210329,2
6435,10091,108,20210329,3
6435,5541,98,20210330,1
6435,3620,43,20210330,2
6436,12378,1,20210306,1
6436,9302,2,20210306,2
6436,12378,1,20210307,1
6436,1842,2,20210307,2
6436,12722,1,20210307,3
6436,12378,1,20210307,4
6436,7958,1,20210307,5
6436,1921,1,20210312,1
6436,688,14,20210314,1
6436,5414,1,20210319,1
6436,7876,4,20210320,1
6437,13743,11,20210301,1
6437,11982,1,20210305,1
6437,10651,3,20210305,2
6437,13743,9,20210310,1
6437,11134,95,20210311,1
6437,1209,14,20210311,2
6437,5184,23,20210318,1
6437,10091,2,20210318,2
6438,7211,148,20210305,1
6438,13336,69,20210305,2
6438,987,135,20210306,1
6438,9287,141,20210308,1
6439,11405,128,20210330,1
6441,13513,81,20210301,1
6441,13513,23,20210301,2
6441,12554,107,20210306,1
6441,13298,104,20210320,1
6442,11087,96,20210304,1
6442,2198,70,20210317,1
6442,4610,145,20210318,1
6442,4216,8,20210320,1
6442,10693,28,20210320,2
6443,14434,111,20210312,1
6443,14434,26,20210313,1
6443,14434,77,20210314,1
6443,987,53,20210316,1
6443,5298,70,20210316,2
6443,1616,89,20210319,1
6443,655,98,20210324,1
6444,116,200,20210325,1
6444,116,91,20210325,2
6444,116,200,20210326,1
6444,116,91,20210328,1
6444,116,16,20210329,1
6444,8628,35,20210330,1
6444,8628,71,20210331,1
6444,8628,53,20210331,2
6444,8628,2,20210402,1
6445,5085,44,20210317,1
6445,13298,84,20210323,1
6445,13298,71,20210324,1
6446,611,1,20210316,1
6446,40,1,20210316,2
6446,9859,1,20210320,1
6446,4278,19,20210320,2
6448,12759,94,20210306,1
6450,4792,9,20210310,1
6450,10121,1,20210314,1
6450,12746,2,20210315,1
6450,14478,9,20210315,2
6450,12746,14,20210320,1
6450,13336,2,20210320,2
6450,12746,35,20210320,3
6450,13336,6,20210320,4
6450,13336,1,20210320,5
6451,7628,82,20210306,1
6451,7628,54,20210307,1
6451,12754,14,20210307,2
6451,10682,70,20210307,3
6451,5038,15,20210313,1
6451,3674,26,20210313,2
6451,1900,26,20210319,1
6451,1616,37,20210324,1
6451,3620,5,20210324,2
6452,12851,40,20210307,1
6452,10695,1,20210307,2
6452,13868,4,20210307,3
6452,7013,118,20210309,1
6452,12276,1,20210309,2
6452,4791,162,20210317,1
6452,1536,93,20210317,2
6454,10487,11,20210314,1
6454,10487,9,20210315,1
6454,5541,1,20210324,1
6455,6520,111,20210302,1
6455,6520,1,20210302,2
6455,1099,1,20210306,1
6455,2161,85,20210307,1
6456,8579,15,20210321,1
6456,11829,14,20210321,2
6456,5085,1,20210327,1
6456,8871,1,20210327,2
6458,3674,132,20210309,1
6458,13215,135,20210316,1
6458,1494,168,20210316,2
6458,13077,110,20210317,1
6458,13077,1,20210317,2
6458,14071,32,20210324,1
6458,1772,54,20210325,1
6458,10682,53,20210326,1
6459,7848,1,20210319,1
6459,7848,111,20210319,2
6459,5031,97,20210323,1
6459,5031,32,20210323,2
6459,14509,117,20210323,3
6459,2922,50,20210323,4
6459,5776,64,20210323,5
6459,2922,60,20210323,6
6459,14529,15,20210323,7
6459,14529,7,20210323,8
6459,11233,1,20210329,1
6459,697,1,20210401,1
6459,8811,1,20210401,2
6459,10925,63,20210401,3
6460,6323,121,20210309,1
6460,7938,97,20210314,1
6460,6323,121,20210315,1
6460,1011,120,20210321,1
6460,1011,120,20210322,1
6460,6323,58,20210325,1
6460,7340,2,20210328,1
6465,7301,5,20210326,1
6465,14404,1,20210326,2
6465,7874,23,20210326,3
6465,12761,1,20210326,4
6465,8049,5,20210326,5
6465,2950,1,20210326,6
6465,11062,1,20210326,7
6465,5991,9,20210326,8
6465,5184,1,20210326,9
6465,1209,2,20210326,10
6465,6972,1,20210326,11
6465,4201,6,20210326,12
6465,2874,5,20210326,13
6465,3620,14,20210331,1
6465,5822,62,20210331,2
6465,12930,19,20210331,3
6465,3674,5,20210331,4
6466,8291,118,20210320,1
6466,4792,2,20210320,2
6466,8291,26,20210320,3
6466,8291,33,20210321,1
6466,10365,1,20210329,1
6466,7874,12,20210402,1
6466,8579,79,20210403,1
6466,8579,36,20210403,2
6467,1344,14,20210307,1
6467,14407,70,20210321,1
6468,5220,162,20210307,1
6468,2508,14,20210307,2
6468,3980,11,20210314,1
6468,8599,126,20210314,2
6468,13093,2,20210320,1
6468,13093,1,20210320,2
6468,13093,71,20210320,3
6468,13093,56,20210320,4
6469,4915,16,20210318,1
6469,5081,71,20210318,2
6470,7758,1,20210320,1
6470,6024,1,20210320,2
6470,99,2,20210320,3
6470,10056,1,20210320,4
6470,9534,1,20210320,5
6470,3301,1,20210320,6
6470,2270,2,20210320,7
6470,5444,38,20210320,8
6470,3255,2,20210320,9
6470,669,2,20210320,10
6470,11457,149,20210326,1
6470,3549,1,20210326,2
6470,3842,1,20210326,3
6470,7133,2,20210327,1
6470,13336,156,20210327,2
6470,7069,1,20210327,3
6470,5220,2,20210327,4
6470,7848,2,20210327,5
6470,6259,120,20210327,6
6470,2939,172,20210328,1
6470,7628,1,20210328,2
6470,1000,2,20210328,3
6470,12097,89,20210328,4
6470,8649,15,20210328,5
6470,11797,2,20210328,6
6470,8811,134,20210328,7
6470,568,9,20210328,8
6470,3540,1,20210328,9
6470,827,2,20210328,10
6470,7143,2,20210328,11
6470,7143,4,20210328,12
6470,14347,1,20210328,13
6470,9545,1,20210328,14
6470,5086,1,20210328,15
6470,40,1,20210328,16
6470,7546,144,20210328,17
6470,10789,83,20210328,18
6470,7143,169,20210329,1
6470,11701,1,20210403,1
6470,5095,2,20210403,2
6470,12292,1,20210403,3
6470,7748,1,20210403,4
6470,3337,1,20210403,5
6470,10688,2,20210403,6
6470,3181,2,20210403,7
6470,6102,2,20210403,8
6470,5795,1,20210403,9
6470,5398,2,20210403,10
6470,4878,1,20210403,11
6470,14347,1,20210403,12
6470,6259,135,20210403,13
6471,2794,39,20210314,1
6471,7121,55,20210314,2
6471,9306,99,20210315,1
6472,9306,91,20210320,1
6472,5184,109,20210320,2
6472,12702,50,20210325,1
6472,12702,34,20210326,1
6473,116,28,20210320,1
6474,7628,116,20210314,1
6474,8645,131,20210314,2
6474,13743,138,20210314,3
6474,564,75,20210320,1
6474,564,97,20210320,2
6474,564,2,20210320,3
6475,12215,83,20210321,1
6475,7459,1,20210321,2
6476,8536,88,20210313,1
6476,2924,98,20210317,1
6477,5038,41,20210318,1
6477,14183,1,20210324,1
6477,3620,115,20210328,1
6477,2950,39,20210331,1
6478,5220,1,20210313,1
6478,2170,1,20210327,1
6479,6755,124,20210310,1
6479,6755,38,20210311,1
6479,6755,43,20210312,1
6481,5042,1,20210327,1
6481,3154,1,20210327,2
6481,3620,1,20210327,3
6481,5991,24,20210327,4
6482,1011,44,20210306,1
6483,7459,19,20210315,1
6483,7459,37,20210317,1
6483,7459,37,20210321,1
6483,2922,1,20210328,1
6483,2922,18,20210328,2
6483,1900,22,20210329,1
6483,2256,41,20210403,1
6484,11808,75,20210320,1
6484,9046,15,20210321,1
6484,9046,32,20210322,1
6485,5416,96,20210312,1
6485,12705,141,20210312,2
6485,12705,1,20210312,3
6486,8536,88,20210312,1
6486,10508,42,20210322,1
6486,14134,1,20210322,2
6486,6880,1,20210322,3
6486,5654,1,20210322,4
6486,10365,35,20210325,1
6486,10365,1,20210325,2
6487,8599,6,20210303,1
6487,6865,2,20210303,2
6487,8106,103,20210309,1
6487,5184,24,20210317,1
6489,5085,59,20210306,1
6489,6226,1,20210306,2
6489,8146,1,20210306,3
6489,11443,108,20210306,4
6489,10585,19,20210306,5
6489,4201,18,20210306,6
6489,13035,109,20210306,7
6489,12450,22,20210309,1
6489,1921,1,20210312,1
6489,3674,91,20210327,1
6490,5085,1,20210309,1
6490,5085,58,20210309,2
6490,5085,1,20210310,1
6490,5085,72,20210310,2
6490,5085,1,20210311,1
6490,5085,62,20210311,2
6490,5085,44,20210312,1
6490,5085,39,20210312,2
6490,14380,123,20210320,1
6490,14380,121,20210321,1
6490,14380,13,20210325,1
6490,13176,43,20210326,1
6490,13176,15,20210327,1
6490,11829,15,20210327,2
6490,11829,19,20210327,3
6490,5085,95,20210327,4
6491,3674,23,20210318,1
6491,5541,95,20210325,1
6491,2950,42,20210325,2
6492,7301,7,20210301,1
6492,3959,104,20210301,2
6492,7874,28,20210301,3
6492,13186,12,20210301,4
6492,3151,1,20210301,5
6492,2950,13,20210301,6
6492,5991,21,20210301,7
6492,7459,12,20210301,8
6492,5081,44,20210306,1
6493,1616,141,20210315,1
6493,13455,110,20210318,1
6493,4201,118,20210320,1
6493,7211,2,20210322,1
6493,14509,1,20210323,1
6493,12181,120,20210323,2
6493,13336,1,20210323,3
6493,7211,21,20210323,4
6493,14407,108,20210404,1
6494,1616,140,20210320,1
6494,2943,125,20210320,2
6494,2943,4,20210320,3
6494,7628,1,20210321,1
6494,7628,64,20210321,2
6494,7628,118,20210321,3
6494,7628,51,20210322,1
6494,3674,95,20210322,2
6494,13596,88,20210322,3
6494,13596,1,20210322,4
6494,1588,98,20210323,1
6496,4792,41,20210317,1
6496,13077,1,20210318,1
6496,4792,29,20210318,2
6496,4792,1,20210318,3
6496,13077,93,20210319,1
6496,10508,71,20210324,1
6496,6524,49,20210327,1
6496,10508,28,20210329,1
6497,987,33,20210303,1
6497,8599,116,20210306,1
6497,1133,63,20210307,1
6497,1616,6,20210311,1
6498,5081,91,20210311,1
6498,11656,6,20210313,1
6498,7874,4,20210313,2
6498,5038,13,20210313,3
6498,3674,6,20210313,4
6498,1900,107,20210316,1
6498,3245,48,20210316,2
6498,10978,116,20210323,1
6498,10365,30,20210323,2
6500,1120,2,20210306,1
6500,6017,2,20210306,2
6500,8480,2,20210306,3
6500,8103,3,20210306,4
6500,10608,2,20210306,5
6500,9381,2,20210306,6
6500,12050,3,20210306,7
6500,10608,100,20210307,1
6500,303,2,20210313,1
6500,5966,1,20210313,2
6500,10324,2,20210320,1
6500,5819,3,20210324,1
6500,5819,2,20210325,1
6500,4490,3,20210327,1
6501,2198,99,20210316,1
6501,3634,98,20210318,1
6501,6612,104,20210327,1
6501,1046,109,20210401,1
6501,10409,62,20210403,1
6501,6343,95,20210403,2
6501,10409,60,20210403,3
6502,12652,48,20210302,1
6502,8599,131,20210302,2
6502,12652,6,20210302,3
6502,12652,58,20210302,4
6502,7211,148,20210303,1
6502,7431,22,20210304,1
6502,9287,116,20210304,2
6502,757,3,20210304,3
6502,7864,64,20210309,1
6502,2198,1,20210309,2
6502,7693,112,20210310,1
6502,5038,9,20210310,2
6502,6612,112,20210321,1
6504,14238,1,20210313,1
6504,4205,1,20210320,1
6504,12705,18,20210320,2
6504,12705,1,20210320,3
6504,10651,1,20210320,4
6504,5081,1,20210320,5
6505,6477,1,20210313,1
6505,465,3,20210313,2
6505,8843,18,20210313,3
6505,6477,80,20210313,4
6505,465,74,20210313,5
6505,13455,1,20210313,6
6505,4792,48,20210314,1
6505,2170,1,20210327,1
6505,2170,91,20210327,2
6505,2170,1,20210328,1
6505,14380,44,20210328,2
6505,2170,1,20210328,3
6505,2170,55,20210329,1
6505,2170,41,20210331,1
6505,2170,1,20210331,2
6506,10682,132,20210303,1
6506,7211,160,20210304,1
6506,9287,6,20210304,2
6506,2924,3,20210305,1
6506,9287,154,20210305,2
6506,697,7,20210306,1
6506,8599,124,20210306,2
6506,9638,15,20210306,3
6506,10651,20,20210306,4
6506,5081,4,20210306,5
6507,2198,54,20210328,1
6507,6654,126,20210328,2
6507,2198,51,20210328,3
6507,2198,1,20210328,4
6507,10925,71,20210328,5
6507,10925,1,20210328,6
6509,12759,92,20210301,1
6509,116,82,20210301,2
6509,13069,82,20210301,3
6509,6413,70,20210313,1
6511,6477,56,20210313,1
6511,6477,1,20210313,2
6511,7459,99,20210314,1
6511,2316,98,20210314,2
6511,6477,22,20210319,1
6511,6477,79,20210320,1
6511,6477,78,20210327,1
6511,6477,5,20210328,1
6511,12662,2,20210328,2
6511,2794,108,20210328,3
6512,7941,89,20210327,1
6512,7941,21,20210327,2
6512,1616,125,20210331,1
6513,7253,13,20210313,1
6513,7253,1,20210313,2
6513,8266,107,20210314,1
6513,8266,1,20210314,2
6513,8266,96,20210315,1
6513,8266,107,20210328,1
6513,1902,144,20210330,1
6513,1902,126,20210331,1
6515,5184,74,20210320,1
6515,5131,78,20210320,2
6515,4201,89,20210320,3
6515,1900,66,20210320,4
6515,1900,29,20210320,5
6515,1900,22,20210324,1
6515,6524,99,20210325,1
6515,6524,1,20210325,2
6516,2924,16,20210307,1
6516,4243,107,20210309,1
6516,2763,80,20210313,1
6516,12920,1,20210313,2
6516,7874,5,20210313,3
6516,1589,2,20210313,4
6516,7874,18,20210326,1
6518,987,68,20210314,1
6518,987,40,20210314,2
6520,13513,140,20210316,1
6520,4798,90,20210316,2
6520,4798,2,20210316,3
6520,5287,94,20210323,1
6520,5287,35,20210323,2
6520,5287,53,20210325,1
6520,7559,10,20210327,1
6522,987,106,20210313,1
6522,1900,7,20210319,1
6522,5991,7,20210319,2
6522,5184,107,20210319,3
6522,5157,3,20210320,1
6522,11469,2,20210320,2
6522,2854,114,20210320,3
6522,10508,102,20210321,1
6522,10365,139,20210324,1
6525,3674,98,20210313,1
6525,4791,114,20210319,1
6525,6377,119,20210321,1
6525,9963,5,20210321,2
6525,6377,90,20210322,1
6525,6377,1,20210322,2
6525,6377,4,20210322,3
6525,2620,2,20210327,1
6526,2493,105,20210301,1
6526,2493,1,20210302,1
6526,2828,2,20210307,1
6527,6477,11,20210316,1
6527,6477,71,20210317,1
6527,6477,86,20210318,1
6527,12554,88,20210330,1
6527,12554,1,20210330,2
6528,4792,39,20210310,1
6528,10868,2,20210314,1
6528,5646,77,20210314,2
6528,6588,121,20210316,1
6528,14274,2,20210319,1
6528,2638,8,20210319,2
6528,13110,4,20210322,1
6528,8037,29,20210322,2
6528,14397,1,20210323,1
6528,14274,1,20210323,2
6529,5298,84,20210320,1
6529,1616,118,20210323,1
6529,14516,44,20210329,1
6530,987,5,20210316,1
6530,5991,6,20210316,2
6530,7848,20,20210316,3
6531,7211,160,20210316,1
6531,7211,13,20210316,2
6536,4216,72,20210317,1
6536,4216,68,20210317,2
6536,99,1,20210325,1
6536,6654,114,20210325,2
6536,13093,1,20210325,3
6537,12215,81,20210308,1
6537,6477,3,20210308,2
6537,552,143,20210308,3
6537,552,5,20210308,4
6537,5116,1,20210309,1
6537,6477,20,20210310,1
6537,6477,65,20210311,1
6537,8843,95,20210312,1
6537,7459,10,20210316,1
6537,7559,10,20210326,1
6537,4391,1,20210326,2
6537,2170,1,20210327,1
6538,3946,14,20210310,1
6538,8536,88,20210311,1
6538,12097,47,20210312,1
6538,3946,31,20210313,1
6538,5031,10,20210316,1
6538,4201,51,20210316,2
6539,2372,6,20210307,1
6539,5991,4,20210307,2
6540,11738,1,20210306,1
6540,7340,1,20210306,2
6540,5241,1,20210306,3
6540,5414,1,20210307,1
6540,7083,7,20210312,1
6541,7211,50,20210309,1
6541,1616,134,20210310,1
6541,9287,6,20210312,1
6542,4205,1,20210315,1
6542,4205,147,20210315,2
6542,5184,105,20210321,1
6542,9287,122,20210321,2
6543,8536,100,20210313,1
6543,2943,32,20210313,2
6543,10487,5,20210314,1
6543,218,120,20210314,2
6543,1209,77,20210314,3
6544,3674,64,20210313,1
6544,1616,144,20210314,1
6544,9472,121,20210314,2
6544,9287,107,20210314,3
6544,7546,91,20210315,1
6544,12774,1,20210315,2
6544,2371,19,20210315,3
6544,7211,6,20210315,4
6544,14531,1,20210315,5
6544,13643,91,20210315,6
6544,10675,98,20210315,7
6544,9859,1,20210316,1
6544,4398,12,20210316,2
6547,2170,1,20210320,1
6547,2170,2,20210327,1
6547,2170,5,20210327,2
6547,13893,2,20210402,1
6547,4391,13,20210402,2
6547,2170,55,20210404,1
6548,2198,92,20210311,1
6548,12484,94,20210312,1
6548,1877,120,20210315,1
6548,7592,88,20210316,1
6548,7429,103,20210317,1
6548,13094,3,20210318,1
6548,14435,130,20210318,2
6548,10828,124,20210327,1
6549,1588,93,20210305,1
6549,10682,64,20210305,2
6549,1647,19,20210312,1
6550,13596,87,20210310,1
6550,13596,1,20210310,2
6550,8536,42,20210310,3
6550,8536,48,20210310,4
6550,7628,118,20210311,1
6550,5084,1,20210311,2
6550,7628,1,20210311,3
6550,10682,39,20210311,4
6550,5541,106,20210324,1
6550,10925,53,20210324,2
6550,10925,51,20210324,3
6550,10925,2,20210324,4
6551,13784,1,20210310,1
6552,7211,53,20210307,1
6552,3442,74,20210307,2
6552,7211,22,20210307,3
6552,7211,57,20210308,1
6552,13909,94,20210310,1
6552,7311,8,20210312,1
6552,9374,37,20210312,2
6552,572,115,20210312,3
6552,8649,123,20210313,1
6552,5416,103,20210316,1
6552,11617,115,20210321,1
6552,9287,114,20210321,2
6552,4201,63,20210321,3
6552,13455,9,20210321,4
6552,7541,99,20210321,5
6552,9287,117,20210321,6
6552,9374,30,20210322,1
6552,12297,95,20210326,1
6552,12181,2,20210328,1
6553,14434,2,20210312,1
6553,7321,1,20210312,2
6553,4530,1,20210314,1
6554,14303,3,20210403,1
6554,2170,200,20210403,2
6554,9985,72,20210403,3
6557,12735,5,20210309,1
6557,7340,2,20210309,2
6557,12735,4,20210309,3
6557,8480,81,20210314,1
6557,6654,28,20210319,1
6557,7431,96,20210319,2
6557,5414,134,20210319,3
6557,12735,111,20210321,1
6557,12735,1,20210321,2
6557,2198,9,20210322,1
6557,5414,5,20210322,2
6558,5654,1,20210301,1
6558,6521,2,20210301,2
6558,5081,1,20210301,3
6558,5081,113,20210301,4
6558,10308,97,20210312,1
6558,611,86,20210320,1
6558,611,1,20210320,2
6559,4108,81,20210323,1
6559,4108,2,20210323,2
6560,8037,5,20210323,1
6561,2137,1,20210307,1
6561,3204,111,20210310,1
6561,13069,1,20210314,1
6561,13069,86,20210314,2
6561,6096,91,20210321,1
6561,8579,92,20210327,1
6561,8579,1,20210327,2
6561,2170,1,20210328,1
6561,2170,101,20210328,2
6562,7941,100,20210314,1
6563,8599,54,20210315,1
6564,7340,1,20210315,1
6564,4278,116,20210326,1
6564,2842,37,20210328,1
6564,14489,1,20210328,2
6564,13520,1,20210328,3
6564,2842,1,20210328,4
6565,10909,1,20210307,1
6565,4792,1,20210309,1
6565,2198,2,20210318,1
6565,5194,1,20210320,1
6565,2198,2,20210320,2
6565,13698,1,20210326,1
6567,8599,102,20210311,1
6567,4792,70,20210314,1
6567,4915,39,20210316,1
6567,4201,50,20210316,2
6567,5184,132,20210316,3
6567,1900,109,20210318,1
6567,9119,127,20210318,2
6568,2265,34,20210312,1
6568,1647,20,20210312,2
6568,3674,98,20210312,3
6568,3667,21,20210313,1
6568,3674,8,20210313,2
6568,3667,73,20210315,1
6569,4351,1,20210402,1
6569,2523,1,20210402,2
6569,2523,96,20210402,3
6569,4351,45,20210402,4
6569,4351,10,20210403,1
6569,4351,11,20210403,2
6569,4351,28,20210403,3
6570,11982,2,20210305,1
6570,8106,57,20210315,1
6570,8106,103,20210315,2
6572,7211,15,20210307,1
6572,1583,60,20210307,2
6572,1583,40,20210307,3
6572,1616,2,20210311,1
6572,478,13,20210313,1
6572,5298,90,20210322,1
6574,13186,8,20210301,1
6574,1589,12,20210301,2
6574,2874,5,20210301,3
6574,1900,11,20210316,1
6574,5038,6,20210316,2
6574,3674,14,20210316,3
6574,4201,7,20210316,4
6575,13909,90,20210307,1
6575,13909,1,20210307,2
6575,6477,78,20210312,1
6575,2170,3,20210328,1
6575,2170,95,20210328,2
6575,2170,1,20210328,3
6577,8266,1,20210306,1
6577,8266,105,20210306,2
6577,4108,67,20210306,3
6577,4108,1,20210306,4
6577,4108,50,20210307,1
6577,4108,1,20210307,2
6577,8266,25,20210307,3
6577,12558,21,20210308,1
6577,8266,1,20210314,1
6577,8266,112,20210314,2
6577,12006,1,20210314,3
6577,12006,32,20210314,4
6577,9341,200,20210314,5
6577,8266,86,20210314,6
6577,14448,1,20210315,1
6578,1900,17,20210329,1
6579,1589,152,20210307,1
6579,14071,59,20210308,1
6579,7301,5,20210309,1
6579,14071,1,20210312,1
6579,9847,78,20210312,2
6579,5991,1,20210312,3
6579,9847,60,20210314,1
6579,3433,37,20210326,1
6579,5184,100,20210328,1
6580,12705,52,20210315,1
6580,7211,144,20210316,1
6580,6287,111,20210316,2
6580,13117,104,20210321,1
6583,2046,4,20210308,1
6583,2046,59,20210312,1
6583,2046,10,20210313,1
6583,5931,29,20210314,1
6583,1152,60,20210314,2
6583,1152,65,20210315,1
6583,697,31,20210315,2
6583,12805,24,20210315,3
6583,12805,3,20210316,1
6583,5931,122,20210322,1
6583,10508,100,20210323,1
6583,8536,12,20210324,1
6583,8536,6,20210325,1
6583,8536,7,20210326,1
6585,2950,3,20210317,1
6585,7874,3,20210321,1
6585,12298,1,20210322,1
6585,10365,163,20210323,1
6585,10365,1,20210323,2
6585,458,1,20210325,1
6585,12399,1,20210325,2
6585,12399,87,20210325,3
6585,4201,79,20210325,4
6586,3064,77,20210314,1
6586,14250,1,20210321,1
6586,3064,1,20210321,2
6586,2198,1,20210321,3
6586,8970,1,20210328,1
6586,8970,145,20210328,2
6586,14447,106,20210328,3
6587,4792,12,20210327,1
6588,9859,1,20210320,1
6588,2569,1,20210320,2
6590,1908,1,20210314,1
6590,13215,11,20210317,1
6590,1494,62,20210317,2
6590,1494,66,20210318,1
6590,4201,1,20210318,2
6590,4205,1,20210319,1
6590,4205,104,20210319,2
6590,12705,1,20210319,3
6590,4201,23,20210322,1
6590,10365,1,20210323,1
6590,10925,84,20210323,2
6590,10925,1,20210323,3
6590,10365,12,20210324,1
6590,10365,1,20210324,2
6590,10925,200,20210328,1
6590,7546,92,20210403,1
6590,7590,1,20210403,2
6590,7590,28,20210403,3
6591,7133,1,20210314,1
6591,6477,81,20210314,2
6591,11829,3,20210314,3
6591,5287,3,20210318,1
6591,8266,1,20210321,1
6591,3674,6,20210322,1
6591,2371,11,20210322,2
6593,2657,71,20210301,1
6593,8579,13,20210301,2
6593,14287,47,20210301,3
6593,11829,90,20210309,1
6593,11829,59,20210310,1
6593,7406,6,20210310,2
6593,13762,1,20210310,3
6593,7406,44,20210311,1
6593,7607,2,20210312,1
6593,2657,4,20210314,1
6593,7406,1,20210314,2
6593,8579,23,20210316,1
6593,4313,69,20210317,1
6594,13893,1,20210322,1
6594,5220,1,20210322,2
6594,7340,200,20210322,3
6594,4182,35,20210322,4
6594,13893,5,20210323,1
6594,13893,74,20210323,2
6594,13893,158,20210324,1
6595,5131,106,20210308,1
6595,1647,11,20210312,1
6595,1647,101,20210313,1
6595,10091,100,20210321,1
6595,5184,106,20210321,2
6596,7895,100,20210309,1
6596,7895,68,20210311,1
6598,9341,8,20210307,1
6598,9341,86,20210308,1
6598,596,116,20210316,1
6598,596,67,20210317,1
6598,5193,26,20210319,1
6599,6287,88,20210326,1
6599,6287,30,20210326,2
6600,1900,33,20210320,1
6600,3893,10,20210320,2
6600,5038,2,20210320,3
6602,1046,105,20210313,1
6602,1616,137,20210314,1
6602,2943,9,20210314,2
6602,13215,112,20210320,1
6602,5184,36,20210320,2
6602,5184,71,20210321,1
6602,10508,45,20210321,2
6602,3893,9,20210321,3
6602,10508,55,20210321,4
6602,4216,124,20210327,1
6602,5541,95,20210327,2
6602,3674,59,20210328,1
6602,3674,1,20210328,2
6602,3674,3,20210328,3
6604,7211,5,20210318,1
6604,5184,19,20210318,2
6605,14093,1,20210323,1
6606,1616,3,20210309,1
6606,4278,1,20210309,2
6606,7261,99,20210313,1
6606,14282,111,20210319,1
6606,9907,27,20210319,2
6606,2182,55,20210320,1
6606,11008,1,20210320,2
6608,987,105,20210308,1
6608,2943,74,20210310,1
6608,2943,56,20210311,1
6608,8536,91,20210311,2
6608,1616,5,20210312,1
6608,1647,112,20210312,2
6608,7590,31,20210312,3
6608,7590,164,20210312,4
6608,9119,59,20210313,1
6608,9119,42,20210313,2
6608,4201,89,20210317,1
6608,1494,160,20210320,1
6608,1494,1,20210320,2
6608,10508,28,20210320,3
6609,7363,88,20210318,1
6610,7592,14,20210312,1
6610,11814,102,20210312,2
6610,7592,110,20210312,3
6610,5206,26,20210312,4
6610,11764,1,20210325,1
6610,13077,1,20210325,2
6610,10967,1,20210325,3
